
49,"O'Connell, Kayla",JR-3,Richmond,2:10.71,Scarlet Knight Open,"Feb 3, 2023"
50,"Wilson, Dasia",SR-4,Howard,2:10.74,2023 Indoor IC4A/ECAC,"Mar 3, 2023"

1,"Payamps, Matthew",JR-3,Georgetown,2:20.41,Hokie Invitational,"Jan 20, 2023"
2,"Dolan, Sean",JR-3,Villanova,2:20.89,Villanova invitational,"Jan 21, 2023"
3,"O'Toole, Justin",JR-3,Columbia,2:21.04,Dr. Sander Invitational Columbia Challenge,"Jan 27, 2023"
4,"Burr, Mitchell",JR-3,Army West Point,2:21.15,2023 Boston University David Hemery Valentine Invite,"Feb 10, 2023"
5,"Rizzo, Matthew",JR-3,Georgetown,2:21.17,Hokie Invitational,"Jan 20, 2023"
6,"Teffra, Abel",SO-2,Georgetown,2:21.80,Hokie Invitational,"Jan 20, 2023"
7,"Gibson, Eric",JR-3,Dartmouth,2:21.94,Boston University Scarlet and White Invite,"Feb 4, 2023"
8,"Desmeules, Olivier",JR-3,Penn State,2:21.97,Nittany Lion Challenge,"Jan 14, 2023"
9,"Ishii, Yukichi",FR-1,Penn State,2:21.99,Nittany Lion Challenge,"Jan 14, 2023"
10,"DiLaurenzio, Louis",SR-4,Monmouth,2:22.03,Villanova invitational,"Jan 21, 2023"
11,"Guerra, Lucas",SO-2,Georgetown,2:22.35,Hokie Invitational,"Jan 20, 2023"
12,"Hackett, Damian",SO-2,Cornell,"2:22.85
#",Southern Tier 2023,"Jan 14, 2023"
13,"Matusz, DJ",JR-3,Dartmouth,2:22.90,Boston University Scarlet and White Invite,"Feb 4, 2023"
14,"Danzi, Michael",JR-3,Columbia,2:23.00,NYC Gotham Cup,"Jan 20, 2023"
15,"Powell, Zane",FR-1,Providence,2:23.15,2023 Indoor IC4A/ECAC,"Mar 3, 2023"
15,"Anderson, Miller",JR-3,Villanova,2:23.15,Villanova invitational,"Jan 21, 2023"
17,"Blanks, Graham",FR-1,Harvard,2:23.16,H-Y-P,"Jan 28, 2023"
18,"Klanke, Edwin",SO-2,Penn,2:23.18,Scarlet Knight Open,"Feb 3, 2023"
19,"Rodman, Samuel",SO-2,Princeton,"2:23.25
#",Ivy League Heptagonal Indoor Track & Field Championships,"Feb 25, 2023"
20,"Reese, Ethan",JR-3,Princeton,2:23.29,H-Y-P,"Jan 28, 2023"
21,"Rizzo, Alexander",SR-4,Navy,2:23.35,Navy v. Princeton,"Jan 14, 2023"
21,"Stokes, Parker",JR-3,Georgetown,2:23.35,2023 Boston University John Thomas Terrier Classic,"Jan 27, 2023"
23,"Gilmore, Camden",JR-3,Georgetown,2:23.47,Hokie Invitational,"Jan 20, 2023"
24,"Maher, Drew",SR-4,Penn State,2:23.64,Nittany Lion Challenge,"Jan 14, 2023"
25,"Hammond, Rhys",JR-3,Cornell,"2:23.67
#",Southern Tier 2023,"Jan 14, 2023"
26,"Caraccio, Stone",SO-2,Monmouth,2:23.83,Villanova invitational,"Jan 21, 2023"
27,"Roban, Handal",FR-1,Penn State,2:24.08,Nittany Lion Challenge,"Jan 14, 2023"
28,"Tostenson, Jantz",JR-3,Georgetown,2:24.10,Nittany Lion Challenge,"Jan 14, 2023"
29,"Seymour, Luke",FR-1,Penn State,2:24.13,Nittany Lion Challenge,"Jan 14, 2023"
30,"Nelson, Zalen",SR-4,Fordham,2:24.17,2023 Indoor IC4A/ECAC,"Mar 3, 2023"
31,"Becker, Robert",SR-4,Stony Brook,2:24.27,Villanova invitational,"Jan 21, 2023"
32,"Smallwood, Darius",SO-2,Penn State,2:24.38,Nittany Lion Challenge,"Jan 14, 2023"
33,"Johnson, Owen",SO-2,Georgetown,2:24.40,2023 Boston University John Thomas Terrier Classic,"Jan 27, 2023"
34,"Ayhan, Kerem",SR-4,Lehigh,2:24.41,Villanova invitational,"Jan 21, 2023"
35,"Schulties, Isaiah",SO-2,Liberty,2:24.43,Virginia Tech Invitational,"Jan 13, 2023"
36,"Miller, Duncan",SR-4,Princeton,2:24.51,Wesley A. Brown Invitational,"Jan 20, 2023"
37,"Cornetta, Justin",SR-4,Rutgers,2:24.56,Scarlet Knight Open,"Feb 3, 2023"
38,"Althouse, Mateo",FR-1,Georgetown,2:24.59,2023 Boston University John Thomas Terrier Classic,"Jan 27, 2023"
39,"Ireland, Jake",SO-2,Central Connecticut,2:24.61,2023 Indoor IC4A/ECAC,"Mar 3, 2023"
40,"Katz, Calvin",SO-2,Yale,2:24.74,H-Y-P,"Jan 28, 2023"
41,"Montini, Austin",SO-2,Yale,2:24.75,2023 Indoor IC4A/ECAC,"Mar 3, 2023"
42,"Cavaliere, Matt",JR-3,Binghamton,2:24.79,2023 Boston University David Hemery Valentine Invite,"Feb 10, 2023"
43,"Moore, Ian",JR-3,Monmouth,2:24.86,Scarlet Knight Open,"Feb 3, 2023"
44,"Hadden, Mac",SO-2,Dartmouth,"2:24.88
#",Ivy League Heptagonal Indoor Track & Field Championships,"Feb 25, 2023"
45,"Siff-Scherr, Aaron",SR-4,Brown,2:25.07,2023 Indoor IC4A/ECAC,"Mar 3, 2023"
46,"Atkeson, Winslow",FR-1,Yale,2:25.18,H-Y-P,"Jan 28, 2023"
46,"Coles, Aiden",FR-1,Iona,2:25.18,Boston University Scarlet and White Invite,"Feb 4, 2023"
48,"Melko, Connor",SR-4,Lehigh,2:25.28,Villanova invitational,"Jan 21, 2023"
49,"Fast, Joseph",JR-3,Princeton,"2:25.34
#",Ivy League Heptagonal Indoor Track & Field Championships,"Feb 25, 2023"
50,"Prince, Drake",SO-2,Yale,2:25.39,2022 Yale Season Opener,"Dec 10, 2022"

1,"Carlson, Alexandra",SO-2,Rutgers,2:42.38,Scarlet Knight Open,"Feb 3, 2023"
2,"May, Kimberley",SO-2,Providence,2:42.78,2023 Indoor IC4A/ECAC,"Mar 3, 2023"
3,"Ramsden, Maia",SO-2,Harvard,2:43.03,H-Y-P,"Jan 28, 2023"
4,"Riggins, Melissa",SO-2,Georgetown,2:43.93,Hokie Invitational,"Jan 20, 2023"
5,"Navarro, Ashley",SR-4,Monmouth,2:44.58,Villanova invitational,"Jan 21, 2023"
6,"Monesmith, Morgan",FR-1,Princeton,"2:45.09
#",Ivy League Heptagonal Indoor Track & Field Championships,"Feb 25, 2023"
7,"Olivere, Lydia",SR-4,Villanova,2:45.25,Villanova invitational,"Jan 21, 2023"
8,"Dorer, Maya",SO-2,Villanova,2:45.75,Villanova invitational,"Jan 21, 2023"
9,"Giesing, Isabella",SR-4,UMass Lowell,2:45.95,Suffolk Ice Breaker,"Jan 14, 2023"
10,"Jensen, Grace",SR-4,Georgetown,2:46.32,Hokie Invitational,"Jan 20, 2023"
11,"Hirschfeld, Anya",JR-3,Dartmouth,2:46.50,Boston University Scarlet and White Invite,"Feb 4, 2023"
12,"Dana, Ashley",JR-3,Central Connecticut,2:46.58,2023 Indoor IC4A/ECAC,"Mar 3, 2023"
13,"Scatchard, Mena",SO-2,Princeton,"2:46.65
#",Ivy League Heptagonal Indoor Track & Field Championships,"Feb 25, 2023"
14,"Atkinson, Halle",JR-3,Providence,2:46.95,2023 Indoor IC4A/ECAC,"Mar 3, 2023"
15,"Johnson, Kassidy",SR-4,Rutgers,2:47.04,Rutgers Holiday Classic,"Dec 2, 2022"
16,"Mancini, Christine",JR-3,La Salle,"2:47.16
#",Atlantic 10 Indoor Track & Field Championships,"Feb 25, 2023"
17,"Pietrasiewicz, Bella",SO-2,Dartmouth,"2:47.24
#",Ivy League Heptagonal Indoor Track & Field Championships,"Feb 25, 2023"
18,"Martell, Elizabeth",SO-2,New Hampshire,2:47.25,2022 Boston University Sharon Colyear Danville Season Opener,"Dec 3, 2022"
19,"Mihas, Marianne",SO-2,Harvard,"2:47.34
#",Ivy League Heptagonal Indoor Track & Field Championships,"Feb 25, 2023"
20,"McAndrew, Kate",JR-3,Richmond,2:47.36,2023 Indoor IC4A/ECAC,"Mar 3, 2023"
21,"Gearing, Rachel",SR-4,Penn State,2:47.43,Nittany Lion Challenge,"Jan 14, 2023"
22,"O'Neill, Alex",JR-3,Providence,2:47.50,2023 Boston University John Thomas Terrier Classic,"Jan 27, 2023"
23,"Harman, Clara",SR-4,Cornell,2:47.66,2023 Indoor IC4A/ECAC,"Mar 3, 2023"
24,"Sjoberg , Vera",FR-1,Boston University,2:47.80,Boston University Scarlet and White Invite,"Feb 4, 2023"
25,"Liebich, Margaret",SO-2,Princeton,2:47.87,Scarlet Knight Open,"Feb 3, 2023"
26,"O'Connell, Kayla",JR-3,Richmond,2:47.89,2023 Indoor IC4A/ECAC,"Mar 3, 2023"
27,"Fonville, Linde",FR-1,Yale,2:48.09,2023 Indoor IC4A/ECAC,"Mar 3, 2023"
28,"Ullom, Madaline",SO-2,Penn State,2:48.15,Hokie Invitational,"Jan 20, 2023"
29,"Patterson, Bronwyn",SO-2,Penn,2:48.30,Penn State National Open,"Jan 27, 2023"
30,"Keurentjes, Kyra",JR-3,Richmond,2:48.39,Scarlet Knight Open,"Feb 3, 2023"
31,"Gonzalez, Chloe",SO-2,Georgetown,2:48.79,Navy Select,"Feb 17, 2023"
32,"Friborg, Samantha",JR-3,Yale,"2:48.90
#",2023 Dartmouth vs Columbia vs Yale,"Jan 21, 2023"
33,"Robinson, Emily",SO-2,Villanova,2:48.97,Villanova invitational,"Jan 21, 2023"
34,"Matarese, Ellaney",SO-2,Harvard,2:49.13,Boston University Scarlet and White Invite,"Feb 4, 2023"
35,"Abraham, Eleanor",JR-3,Navy,2:49.20,Navy Select,"Feb 17, 2023"
36,"Helwigh, Anna",JR-3,Villanova,2:49.21,Penn State National Open,"Jan 27, 2023"
37,"Tunnell, Lauren",FR-1,VCU,2:49.26,Boston University Scarlet and White Invite,"Feb 4, 2023"
38,"Hunt, Tessa",SR-4,Providence,2:49.33,2023 Boston University John Thomas Terrier Classic,"Jan 27, 2023"
39,"Julius, Alanna",SR-4,Navy,"2:49.48
#",Army vs. Navy Star Meet,"Feb 4, 2023"
40,"Young, Emily",SR-4,Quinnipiac,2:50.13,2023 Boston University John Thomas Terrier Classic,"Jan 27, 2023"
41,"Flockhart, Shannon",SO-2,Providence,"2:50.14
#",URI Invitational,"Jan 21, 2023"
42,"Halfhill, Joanna",SO-2,Army West Point,"2:50.29
#",Army vs. Navy Star Meet,"Feb 4, 2023"
43,"Henkel, Lucy",FR-1,Columbia,"2:50.64
#",2023 Dartmouth vs Columbia vs Yale,"Jan 21, 2023"
44,"Petersen, Sarah",SR-4,Northeastern,2:50.66,2023 Indoor IC4A/ECAC,"Mar 3, 2023"
45,"Yared, Tsion",SO-2,Princeton,2:50.71,2023 Boston University David Hemery Valentine Invite,"Feb 10, 2023"
46,"Haquet, Augustine",SO-2,Cornell,"2:50.96
#",Ivy League Heptagonal Indoor Track & Field Championships,"Feb 25, 2023"
47,"Caamano, Angeline",FR-1,Georgetown,2:51.19,2023 Boston University John Thomas Terrier Classic,"Jan 27, 2023"
48,"Stasichin, Alex",SO-2,Villanova,2:51.21,Villanova invitational,"Jan 21, 2023"
49,"Jackson, Annie",SO-2,Dartmouth,2:51.25,2023 Boston University David Hemery Valentine Invite,"Feb 10, 2023"
50,"Clare, Rory",FR-1,Columbia,2:51.39,2023 Boston University David Hemery Valentine Invite,"Feb 10, 2023"

1,"Murphy, Liam",SO-2,Villanova,3:55.58,Penn State National Open,"Jan 27, 2023"
2,"O'Donovan, Charlie",SR-4,Villanova,3:56.08,Penn State National Open,"Jan 27, 2023"
3,"Rizzo, Matthew",JR-3,Georgetown,3:56.20,2023 Boston University John Thomas Terrier Classic,"Jan 27, 2023"
4,"Blanks, Graham",FR-1,Harvard,3:56.63,Boston University Scarlet and White Invite,"Feb 4, 2023"
5,"Miller, Duncan",SR-4,Princeton,3:56.77,2023 Boston University David Hemery Valentine Invite,"Feb 10, 2023"
6,"Henz, Vivien",FR-1,Harvard,3:57.47,Boston University Scarlet and White Invite,"Feb 4, 2023"
7,"Jackson, Steven",SO-2,Boston College,3:57.70,2023 Boston University John Thomas Terrier Classic,"Jan 27, 2023"
8,"Teffra, Abel",SO-2,Georgetown,3:57.76,2023 Boston University John Thomas Terrier Classic,"Jan 27, 2023"
9,"Dolan, Sean",JR-3,Villanova,3:57.79,Penn State National Open,"Jan 27, 2023"
10,"Rankin, Matt",SO-2,Iona,3:58.06,Last Chance Indoor National Qualifier at BU,"Feb 26, 2023"
11,"Hammond, Rhys",JR-3,Cornell,3:58.24,2023 Boston University David Hemery Valentine Invite,"Feb 10, 2023"
12,"Iverson, Acer",JR-3,Harvard,3:58.27,Boston University Scarlet and White Invite,"Feb 4, 2023"
13,"Gouyette, Mael",JR-3,Iona,3:58.38,Last Chance Indoor National Qualifier at BU,"Feb 26, 2023"
14,"Gilmore, Camden",JR-3,Georgetown,3:58.45,2023 Boston University John Thomas Terrier Classic,"Jan 27, 2023"
15,"Principe, DJ",SR-4,Providence,3:58.62,2023 Boston University David Hemery Valentine Invite,"Feb 10, 2023"
16,"Rizzo, Alexander",SR-4,Navy,3:58.75,2023 Boston University David Hemery Valentine Invite,"Feb 10, 2023"
17,"Guerra, Lucas",SO-2,Georgetown,3:58.94,2023 Boston University John Thomas Terrier Classic,"Jan 27, 2023"
18,"Hontz, Brandon",SR-4,Penn State,3:59.13,2023 Boston University David Hemery Valentine Invite,"Feb 10, 2023"
19,"Malleck, Foster",SR-4,Boston University,3:59.18,2023 Boston University David Hemery Valentine Invite,"Feb 10, 2023"
20,"Winter, Karl",SR-4,Syracuse,3:59.25,2023 Boston University David Hemery Valentine Invite,"Feb 10, 2023"
21,"Bendtsen, Nicholas",SO-2,Princeton,3:59.47,2023 Boston University David Hemery Valentine Invite,"Feb 10, 2023"
22,"Becker, Robert",SR-4,Stony Brook,3:59.66,Fastrack National Invitational,"Feb 10, 2023"
23,"Powell, Zane",FR-1,Providence,4:00.95,2023 Boston University David Hemery Valentine Invite,"Feb 10, 2023"
24,"Godish, Benjamin",SO-2,Northeastern,4:01.23,2023 Boston University Battle in Beantown,"Jan 21, 2023"
25,"Thygesen, Patrick",SO-2,Providence,4:01.31,2023 Boston University David Hemery Valentine Invite,"Feb 10, 2023"
26,"Laudon, Aksel",SR-4,Boston University,4:01.32,2023 Boston University David Hemery Valentine Invite,"Feb 10, 2023"
27,"Prakash, Rishabh",SR-4,Cornell,"4:01.48
#",Cornell Upstate Challenge,"Jan 21, 2023"
28,"Stanley, Jack",JR-3,Princeton,"4:01.49
#",Ivy League Heptagonal Indoor Track & Field Championships,"Feb 25, 2023"
29,"DiLaurenzio, Louis",SR-4,Monmouth,4:01.63,2023 Boston University David Hemery Valentine Invite,"Feb 10, 2023"
30,"Carey, Noah",SR-4,Syracuse,4:01.77,2023 Boston University John Thomas Terrier Classic,"Jan 27, 2023"
31,"Danzi, Michael",JR-3,Columbia,4:01.81,Dr. Sander Invitational Columbia Challenge,"Jan 27, 2023"
32,"Ward, Noah",SO-2,Harvard,4:02.36,Boston University Scarlet and White Invite,"Feb 4, 2023"
33,"Maher, Drew",SR-4,Penn State,4:02.38,2023 Boston University David Hemery Valentine Invite,"Feb 10, 2023"
34,"Hackett, Damian",SO-2,Cornell,4:02.39,2023 Boston University David Hemery Valentine Invite,"Feb 10, 2023"
35,"Dagane, Zubeir",JR-3,Penn,"4:02.82
#",Ivy League Heptagonal Indoor Track & Field Championships,"Feb 25, 2023"
36,"Zulkofske, Eric",SR-4,Rhode Island,4:03.05,2023 Boston University John Thomas Terrier Classic,"Jan 27, 2023"
37,"Snyder, Tamrat",SO-2,Rider,4:03.06,2023 Boston University John Thomas Terrier Classic,"Jan 27, 2023"
38,"Back, Liam",SO-2,Providence,4:03.12,2023 Boston University David Hemery Valentine Invite,"Feb 10, 2023"
39,"Klanke, Edwin",SO-2,Penn,4:03.29,2023 Boston University David Hemery Valentine Invite,"Feb 10, 2023"
40,"White, Angus",SR-4,Providence,4:03.35,BIG EAST Indoor Track & Field Championships,"Feb 24, 2023"
41,"Payamps, Matthew",JR-3,Georgetown,4:03.48,2023 Boston University John Thomas Terrier Classic,"Jan 27, 2023"
42,"Keehan, Michael",JR-3,Penn,4:03.50,2023 Boston University David Hemery Valentine Invite,"Feb 10, 2023"
43,"Rubush, Tyler",SR-4,Rhode Island,4:03.56,2023 Boston University John Thomas Terrier Classic,"Jan 27, 2023"
44,"Addison, Evan",JR-3,Villanova,4:03.68,BIG EAST Indoor Track & Field Championships,"Feb 24, 2023"
45,"Cornetta, Justin",SR-4,Rutgers,4:03.89,2023 Boston University John Thomas Terrier Classic,"Jan 27, 2023"
46,"Stokes, Parker",JR-3,Georgetown,4:04.05,BIG EAST Indoor Track & Field Championships,"Feb 24, 2023"
47,"Smyth, Aiden",SR-4,Stony Brook,4:04.30,2023 Indoor IC4A/ECAC,"Mar 3, 2023"
48,"Schneider , Parker",FR-1,Boston University,4:04.35,2023 Boston University David Hemery Valentine Invite,"Feb 10, 2023"
49,"Cosgrove, Daniel",SR-4,UMass Lowell,4:04.47,2023 Boston University Battle in Beantown,"Jan 21, 2023"
50,"Hogan, Myles",FR-1,Princeton,"4:04.51
#",Ivy League Heptagonal Indoor Track & Field Championships,"Feb 25, 2023"

1,"Ramsden, Maia",SO-2,Harvard,4:30.19,Boston University Scarlet and White Invite,"Feb 4, 2023"
2,"Carlson, Alexandra",SO-2,Rutgers,4:31.51,2023 Boston University John Thomas Terrier Classic,"Jan 27, 2023"
3,"Jensen, Grace",SR-4,Georgetown,4:34.11,2023 Boston University David Hemery Valentine Invite,"Feb 10, 2023"
4,"Schein-Becker, Teagan",SR-4,Rider,4:34.63,2023 Boston University David Hemery Valentine Invite,"Feb 10, 2023"
5,"Mitchell, Katherine",SR-4,Boston College,4:35.43,2023 Boston University John Thomas Terrier Classic,"Jan 27, 2023"
6,"Claeson, Andrea",JR-3,Georgetown,4:36.51,2023 Boston University John Thomas Terrier Classic,"Jan 27, 2023"
7,"Doan, Calli",SR-4,Liberty,4:36.52,2023 Boston University David Hemery Valentine Invite,"Feb 10, 2023"
8,"Riggins, Melissa",SO-2,Georgetown,4:37.07,BIG EAST Indoor Track & Field Championships,"Feb 24, 2023"
9,"McDonald, Katy-Ann",JR-3,Georgetown,4:37.42,BIG EAST Indoor Track & Field Championships,"Feb 24, 2023"
10,"May, Kimberley",SO-2,Providence,4:37.61,BIG EAST Indoor Track & Field Championships,"Feb 24, 2023"
11,"Kane, Kileigh",JR-3,Penn State,4:38.40,Penn State National Open,"Jan 27, 2023"
12,"Flockhart, Shannon",SO-2,Providence,4:39.36,2023 Boston University David Hemery Valentine Invite,"Feb 10, 2023"
13,"Liebich, Margaret",SO-2,Princeton,4:39.85,2023 Boston University David Hemery Valentine Invite,"Feb 10, 2023"
14,"McGill, Emma",SO-2,Villanova,4:40.38,Villanova invitational,"Jan 21, 2023"
14,"Rafter, Angelia",SR-4,Central Connecticut,4:40.38,2023 Indoor IC4A/ECAC,"Mar 3, 2023"
16,"Thomas, Chloe",SO-2,Connecticut,4:41.04,2023 Boston University David Hemery Valentine Invite,"Feb 10, 2023"
17,"Gonzalez, Chloe",SO-2,Georgetown,4:41.09,2023 Boston University John Thomas Terrier Classic,"Jan 27, 2023"
18,"Vanasse, Nicole",JR-3,Columbia,4:41.98,2023 Indoor IC4A/ECAC,"Mar 3, 2023"
19,"Fenerty, Julia",JR-3,Dartmouth,"4:42.32
#",2023 Dartmouth vs Columbia vs Yale,"Jan 21, 2023"
20,"Olivere, Lydia",SR-4,Villanova,4:42.60,Boston University Scarlet and White Invite,"Feb 4, 2023"
21,"Sjoberg , Vera",FR-1,Boston University,4:43.05,2023 Boston University John Thomas Terrier Classic,"Jan 27, 2023"
22,"Mancini, Christine",JR-3,La Salle,4:44.02,2023 Indoor IC4A/ECAC,"Mar 3, 2023"
23,"Doyle , Kenzie",JR-3,UMass Lowell,4:44.30,2023 Boston University Battle in Beantown,"Jan 21, 2023"
24,"Hirschfeld, Anya",JR-3,Dartmouth,4:44.82,2023 Boston University David Hemery Valentine Invite,"Feb 10, 2023"
25,"Friborg, Samantha",JR-3,Yale,4:44.97,2022 Boston University Sharon Colyear Danville Season Opener,"Dec 3, 2022"
26,"Krebs, Makenna",JR-3,Penn State,4:45.05,Sykes & Sabock Invitational,"Feb 4, 2023"
27,"Roark, Savannah",SO-2,Syracuse,4:45.23,2023 Boston University John Thomas Terrier Classic,"Jan 27, 2023"
28,"Flynn, Sarah",JR-3,Boston College,4:45.44,ACC Indoor Track & Field Championships,"Feb 23, 2023"
29,"Coffin, Anna",SR-4,Maryland,4:45.65,Big Ten Indoor Championships,"Feb 24, 2023"
30,"Convery, Meghan",SR-4,Boston University,4:45.71,2023 Boston University David Hemery Valentine Invite,"Feb 10, 2023"
31,"Parle, Yukino",SR-4,George Washington,4:45.80,2023 Boston University David Hemery Valentine Invite,"Feb 10, 2023"
32,"Rayle, Maya",SR-4,Harvard,4:45.92,2023 Boston University David Hemery Valentine Invite,"Feb 10, 2023"
33,"Helwigh, Anna",JR-3,Villanova,4:45.93,2023 Boston University David Hemery Valentine Invite,"Feb 10, 2023"
33,"Ullom, Madaline",SO-2,Penn State,4:45.93,Sykes & Sabock Invitational,"Feb 4, 2023"
35,"Jones, Georgia",JR-3,Army West Point,4:45.99,2023 Boston University John Thomas Terrier Classic,"Jan 27, 2023"
36,"Navarro, Ashley",SR-4,Monmouth,4:46.55,Penn Select 10,"Jan 14, 2023"
37,"Hassman, Abigail",JR-3,Northeastern,4:46.87,Boston University Scarlet and White Invite,"Feb 4, 2023"
38,"Matarese, Ellaney",SO-2,Harvard,4:47.13,2023 Boston University David Hemery Valentine Invite,"Feb 10, 2023"
39,"Patterson, Bronwyn",SO-2,Penn,4:47.17,Penn Select 10,"Jan 14, 2023"
40,"DeMars, Faith",SO-2,Penn State,4:47.19,Nittany Lion Challenge,"Jan 14, 2023"
41,"Eastman, Emma",JR-3,Syracuse,4:47.53,2023 Boston University David Hemery Valentine Invite,"Feb 10, 2023"
42,"Vestri, Amanda",SR-4,Syracuse,4:47.54,2023 Boston University John Thomas Terrier Classic,"Jan 27, 2023"
43,"Strong, Katherine",FR-1,Dartmouth,"4:47.59
#",Ivy League Heptagonal Indoor Track & Field Championships,"Feb 25, 2023"
44,"Mancini, Elizabeth",SR-4,La Salle,4:47.63,Penn Select 10,"Jan 14, 2023"
45,"Patterson, Victoria",SO-2,Columbia,4:47.66,NYC Gotham Cup,"Jan 20, 2023"
46,"Morganti, Olivia",JR-3,Penn,"4:47.85
#",Ivy League Heptagonal Indoor Track & Field Championships,"Feb 25, 2023"
47,"Allen, Alexis",SO-2,Princeton,"4:47.94
#",Ivy League Heptagonal Indoor Track & Field Championships,"Feb 25, 2023"
48,"Loveys, Abigail",JR-3,Princeton,4:48.12,H-Y-P,"Jan 28, 2023"
49,"Stiles, Maeve",SO-2,Penn,4:48.13,Penn Select 10,"Jan 14, 2023"
50,"Toti, Sophia",SO-2,Penn State,4:48.14,Nittany Lion Challenge,"Jan 14, 2023"

1,"Blanks, Graham",FR-1,Harvard,7:44.76,2023 Boston University David Hemery Valentine Invite,"Feb 10, 2023"
2,"Murphy, Liam",SO-2,Villanova,7:45.67,2023 Boston University David Hemery Valentine Invite,"Feb 10, 2023"
3,"O'Donovan, Charlie",SR-4,Villanova,7:46.67,2023 Boston University David Hemery Valentine Invite,"Feb 10, 2023"
4,"Iverson, Acer",JR-3,Harvard,7:47.74,2023 Boston University David Hemery Valentine Invite,"Feb 10, 2023"
5,"Godish, Benjamin",SO-2,Northeastern,7:52.03,2023 Boston University David Hemery Valentine Invite,"Feb 10, 2023"
6,"Dee, Jamie",SR-4,Iona,7:53.69,2023 Boston University David Hemery Valentine Invite,"Feb 10, 2023"
7,"Carey, Noah",SR-4,Syracuse,7:54.31,2023 Boston University David Hemery Valentine Invite,"Feb 10, 2023"
8,"Laadjel, Abdel",SO-2,Providence,7:54.51,2023 Boston University David Hemery Valentine Invite,"Feb 10, 2023"
8,"Thygesen, Patrick",SO-2,Providence,7:54.51,2023 Indoor IC4A/ECAC,"Mar 3, 2023"
10,"Berg, Tyler",SR-4,Columbia,7:54.55,2023 Boston University David Hemery Valentine Invite,"Feb 10, 2023"
11,"Principe, DJ",SR-4,Providence,7:54.74,2023 Boston University John Thomas Terrier Classic,"Jan 27, 2023"
12,"DeSouza, Joshua",JR-3,Iona,7:55.56,2023 Boston University David Hemery Valentine Invite,"Feb 10, 2023"
13,"Prakash, Rishabh",SR-4,Cornell,7:55.60,Dr. Sander Invitational Columbia Challenge,"Jan 27, 2023"
14,"Jennings, Jack",SO-2,Villanova,7:56.36,2023 Boston University David Hemery Valentine Invite,"Feb 10, 2023"
15,"Gilmore, Camden",JR-3,Georgetown,7:56.77,2023 Boston University David Hemery Valentine Invite,"Feb 10, 2023"
16,"Mackinnon, Perry",SR-4,Cornell,7:57.01,2023 Boston University David Hemery Valentine Invite,"Feb 10, 2023"
17,"Guerra, Lucas",SO-2,Georgetown,7:58.01,2023 Boston University David Hemery Valentine Invite,"Feb 10, 2023"
18,"Olden, Brandon",JR-3,Siena,7:58.09,2023 Boston University John Thomas Terrier Classic,"Jan 27, 2023"
19,"Zelek, Joshua",JR-3,Princeton,7:58.81,2023 Boston University David Hemery Valentine Invite,"Feb 10, 2023"
20,"Henderson, Shane",JR-3,Stony Brook,7:59.30,2023 Indoor IC4A/ECAC,"Mar 3, 2023"
21,"O'Brien, Daniel",SO-2,Princeton,8:00.02,2023 Boston University David Hemery Valentine Invite,"Feb 10, 2023"
22,"O'Donnell, Paul",SR-4,Syracuse,8:00.09,2023 Boston University David Hemery Valentine Invite,"Feb 10, 2023"
23,"Keeny, Samuel",JR-3,Navy,8:00.43,2023 Boston University David Hemery Valentine Invite,"Feb 10, 2023"
24,"Strintzos, Haftu",JR-3,Villanova,8:00.91,2023 Boston University David Hemery Valentine Invite,"Feb 10, 2023"
25,"Tostenson, Jantz",JR-3,Georgetown,8:01.15,2023 Boston University David Hemery Valentine Invite,"Feb 10, 2023"
26,"Phillips, Josh",SR-4,Villanova,8:01.46,2023 Boston University David Hemery Valentine Invite,"Feb 10, 2023"
27,"Rankin, Matt",SO-2,Iona,8:02.18,MAAC Indoor Track and Field Championships,"Feb 18, 2023"
28,"Farrell, Matthew",JR-3,Princeton,8:02.42,2023 Boston University David Hemery Valentine Invite,"Feb 10, 2023"
29,"Whittaker, Samuel",SR-4,Bucknell,8:02.55,Boston University Scarlet and White Invite,"Feb 4, 2023"
30,"Harari, Assaf",FR-1,Syracuse,8:02.82,2023 Boston University John Thomas Terrier Classic,"Jan 27, 2023"
31,"Rosa, Ben",SO-2,Harvard,8:03.11,2023 Boston University David Hemery Valentine Invite,"Feb 10, 2023"
32,"Back, Liam",SO-2,Providence,8:03.14,2023 Boston University John Thomas Terrier Classic,"Jan 27, 2023"
33,"Hontz, Brandon",SR-4,Penn State,8:03.33,Big Ten Indoor Championships,"Feb 24, 2023"
34,"Gough, Garrett",SR-4,Army West Point,8:03.48,2023 Boston University John Thomas Terrier Classic,"Jan 27, 2023"
35,"Gouyette, Mael",JR-3,Iona,8:04.14,MAAC Indoor Track and Field Championships,"Feb 18, 2023"
36,"Comerford, Alex",JR-3,Syracuse,8:04.51,2023 Boston University John Thomas Terrier Classic,"Jan 27, 2023"
37,"Malleck, Foster",SR-4,Boston University,8:04.93,2023 Boston University John Thomas Terrier Classic,"Jan 27, 2023"
38,"Merchant, Tristian",SO-2,Liberty,8:04.97,Bob Pollock,"Jan 27, 2023"
39,"Zulkofske, Eric",SR-4,Rhode Island,8:04.98,2023 Boston University David Hemery Valentine Invite,"Feb 10, 2023"
40,"Addison, Evan",JR-3,Villanova,8:04.99,Villanova invitational,"Jan 21, 2023"
