Rank,Athlete(s),Year,Team,Time/Distance/Points,Meet,Meet Date,Wind,Event,Conference,Gender
44,"Lorenz, Luke",SR-4,Middlebury,4:00.54,Amherst College Spring Fling,"Apr 8, 2023",NaN,1500 Meters,DIII New England Outdoor Performance List,Men
45,"Weston, Ryan",SO-2,Coast Guard,4:01.07,CGA Spring Invite,"Apr 8, 2023",NaN,1500 Meters,DIII New England Outdoor Performance List,Men
45,"Auer, John",SR-4,Bowdoin,4:01.07,2023 Carla Coffey Invitational,"Apr 14, 2023",NaN,1500 Meters,DIII New England Outdoor Performance List,Men
47,"Verstandig , Chris",SR-4,Connecticut College,4:01.12,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,1500 Meters,DIII New England Outdoor Performance List,Men
48,"Cahill, George",FR-1,Amherst,4:01.48,Black & Gold Invitational,"Mar 31, 2023",NaN,1500 Meters,DIII New England Outdoor Performance List,Men
49,"Merhige, Will",JR-3,Amherst,4:01.49,Amherst College Spring Fling,"Apr 8, 2023",NaN,1500 Meters,DIII New England Outdoor Performance List,Men
49,"Kermath, Alexander",FR-1,Wesleyan,4:01.49,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,1500 Meters,DIII New England Outdoor Performance List,Men
51,"Wilson, Ryan",SR-4,Babson,4:02.04,Ross and Sharon Irwin meet,"Mar 18, 2023",NaN,1500 Meters,DIII New England Outdoor Performance List,Men
52,"Rey, Diego",SR-4,Middlebury,4:02.21,2023 Carla Coffey Invitational,"Apr 14, 2023",NaN,1500 Meters,DIII New England Outdoor Performance List,Men
53,"Harmer, Aidan",SR-4,Springfield,4:02.23,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,1500 Meters,DIII New England Outdoor Performance List,Men
54,"Dopp, Ian",JR-3,Amherst,4:02.26,2023 Carla Coffey Invitational,"Apr 14, 2023",NaN,1500 Meters,DIII New England Outdoor Performance List,Men
55,"Lynch, Robbie",JR-3,Connecticut College,4:02.30,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,1500 Meters,DIII New England Outdoor Performance List,Men
56,"Sesti, Nate",JR-3,MIT,4:02.39,Amherst College Spring Fling,"Apr 8, 2023",NaN,1500 Meters,DIII New England Outdoor Performance List,Men
57,"Fogarty, Nathan",SO-2,Wesleyan,4:02.40,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,1500 Meters,DIII New England Outdoor Performance List,Men
58,"Friedman, Alex",SO-2,Tufts,4:02.52,Ross and Sharon Irwin meet,"Mar 18, 2023",NaN,1500 Meters,DIII New England Outdoor Performance List,Men
59,"Wagude, Walter",JR-3,Tufts,4:02.53,Mangrum Invitational,"Mar 24, 2023",NaN,1500 Meters,DIII New England Outdoor Performance List,Men
60,"Lafortune, Johnny",SR-4,Middlebury,4:02.59,PLNU Invitational,"Mar 25, 2023",NaN,1500 Meters,DIII New England Outdoor Performance List,Men
61,"Namiot, Charles",SO-2,Williams,4:02.64,Amherst College Spring Fling,"Apr 8, 2023",NaN,1500 Meters,DIII New England Outdoor Performance List,Men
62,"Hillier, Kai",FR-1,Wheaton (Mass.),4:02.66,2023 Carla Coffey Invitational,"Apr 14, 2023",NaN,1500 Meters,DIII New England Outdoor Performance List,Men
63,"Goddard, Will",SO-2,Bowdoin,4:02.69,Bates College Quad Meet,"Apr 1, 2023",NaN,1500 Meters,DIII New England Outdoor Performance List,Men
64,"Pearl, Jake",SR-4,Keene State,4:02.84,2023 UMass-Lowell Invitational,"Mar 24, 2023",NaN,1500 Meters,DIII New England Outdoor Performance List,Men
65,"Stone, Thomas",JR-3,Eastern Conn. St.,4:02.87,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,1500 Meters,DIII New England Outdoor Performance List,Men
66,"Boesch Dining, Eli",SR-4,Bates,4:02.91,Bates & Tufts @ RPI TriMeet,"Apr 8, 2023",NaN,1500 Meters,DIII New England Outdoor Performance List,Men
67,"Liu-Walter, Zachary",FR-1,Williams,4:02.94,Amherst College Spring Fling,"Apr 8, 2023",NaN,1500 Meters,DIII New England Outdoor Performance List,Men
1,"Hadley, Grace",SR-4,WPI,4:30.00,UMASS Commonwealth Invitational,"Apr 15, 2023",NaN,1500 Meters,DIII New England Outdoor Performance List,Women
2,"Packard, Sydney",SR-4,WPI,4:32.92,UMASS Commonwealth Invitational,"Apr 15, 2023",NaN,1500 Meters,DIII New England Outdoor Performance List,Women
3,"Roeder, Gillian",SO-2,MIT,4:36.01,2023 95th Clyde Littlefield Texas Relays,"Mar 29, 2023",NaN,1500 Meters,DIII New England Outdoor Performance List,Women
4,"Ball, Ella",SO-2,Williams,4:36.94,Mangrum Invitational,"Mar 24, 2023",NaN,1500 Meters,DIII New England Outdoor Performance List,Women
5,"Kenny, Kate",SR-4,Middlebury,4:37.10,Ross and Sharon Irwin meet,"Mar 18, 2023",NaN,1500 Meters,DIII New England Outdoor Performance List,Women
6,"Neilon, Hannah",SR-4,Tufts,4:37.39,Ross and Sharon Irwin meet,"Mar 18, 2023",NaN,1500 Meters,DIII New England Outdoor Performance List,Women
7,"Aman, Chrissy",SR-4,Bates,"4:38.08
(1)",Friar Invitational,"Apr 14, 2023",NaN,1500 Meters,DIII New England Outdoor Performance List,Women
8,"Scott, Abby",SR-4,Williams,4:38.11,PLNU Invitational,"Mar 25, 2023",NaN,1500 Meters,DIII New England Outdoor Performance List,Women
9,"Buckingham, Blakeley",SO-2,Williams,4:39.33,2023 Carla Coffey Invitational,"Apr 14, 2023",NaN,1500 Meters,DIII New England Outdoor Performance List,Women
10,"Trummel, Leila",SR-4,Bowdoin,4:40.13,2023 Carla Coffey Invitational,"Apr 14, 2023",NaN,1500 Meters,DIII New England Outdoor Performance List,Women
11,"Schor, Julia",SO-2,Amherst,4:40.18,2023 Carla Coffey Invitational,"Apr 14, 2023",NaN,1500 Meters,DIII New England Outdoor Performance List,Women
12,"Wold, Sylvan",SO-2,Amherst,4:40.31,Amherst College Spring Fling,"Apr 8, 2023",NaN,1500 Meters,DIII New England Outdoor Performance List,Women
13,"Fernandez, Lexi",FR-1,MIT,4:40.38,Amherst College Spring Fling,"Apr 8, 2023",NaN,1500 Meters,DIII New England Outdoor Performance List,Women
14,"Wells, Lilly",SR-4,Williams,4:40.70,Bison Outdoor Classic,"Apr 14, 2023",NaN,1500 Meters,DIII New England Outdoor Performance List,Women
15,"Gagnon, Lucy",JR-3,Williams,4:40.77,Mangrum Invitational,"Mar 24, 2023",NaN,1500 Meters,DIII New England Outdoor Performance List,Women
16,"Richardson, Jillian",SR-4,Bates,4:41.14,UMASS Commonwealth Invitational,"Apr 15, 2023",NaN,1500 Meters,DIII New England Outdoor Performance List,Women
17,"Lawler, Maddy",SR-4,Williams,4:42.22,Amherst College Spring Fling,"Apr 8, 2023",NaN,1500 Meters,DIII New England Outdoor Performance List,Women
18,"Crow, Christina",SO-2,MIT,4:42.86,Bobcat Invitational 2023,"Mar 30, 2023",NaN,1500 Meters,DIII New England Outdoor Performance List,Women
19,"Rajagopal, Kirsi",SR-4,MIT,4:42.94,Amherst College Spring Fling,"Apr 8, 2023",NaN,1500 Meters,DIII New England Outdoor Performance List,Women
20,"Parr, Bea",SO-2,Middlebury,4:43.23,Ross and Sharon Irwin meet,"Mar 18, 2023",NaN,1500 Meters,DIII New England Outdoor Performance List,Women
21,"Peskin, Tatum",JR-3,Middlebury,4:43.47,Amherst College Spring Fling,"Apr 8, 2023",NaN,1500 Meters,DIII New England Outdoor Performance List,Women
22,"Johnson, Nora",SO-2,Williams,4:43.65,2023 Carla Coffey Invitational,"Apr 14, 2023",NaN,1500 Meters,DIII New England Outdoor Performance List,Women
23,"Sanderson, Kate",FR-1,MIT,4:44.28,Amherst College Spring Fling,"Apr 8, 2023",NaN,1500 Meters,DIII New England Outdoor Performance List,Women
24,"Kokernak, Amelia",SR-4,WPI,4:44.29,UMASS Commonwealth Invitational,"Apr 15, 2023",NaN,1500 Meters,DIII New England Outdoor Performance List,Women
25,"Guilfoyle, Caitlin",JR-3,WPI,4:44.60,Black & Gold Invitational,"Mar 31, 2023",NaN,1500 Meters,DIII New England Outdoor Performance List,Women
26,"Seamon, Samantha",SR-4,Williams,4:44.96,2023 Carla Coffey Invitational,"Apr 14, 2023",NaN,1500 Meters,DIII New England Outdoor Performance List,Women
27,"Parker, Pria",SO-2,Smith,4:45.45,2023 Carla Coffey Invitational,"Apr 14, 2023",NaN,1500 Meters,DIII New England Outdoor Performance List,Women
28,"Deshusses, Elise",SR-4,WPI,4:45.99,UMASS Commonwealth Invitational,"Apr 15, 2023",NaN,1500 Meters,DIII New England Outdoor Performance List,Women
29,"Hoffman, Maeve",SR-4,Wesleyan,4:46.38,Wesleyan Swanson Invite,"Mar 26, 2023",NaN,1500 Meters,DIII New England Outdoor Performance List,Women
30,"Haddad, Anna",SR-4,MIT,4:46.44,Amherst College Spring Fling,"Apr 8, 2023",NaN,1500 Meters,DIII New England Outdoor Performance List,Women
31,"Hollander, Jane",SR-4,Wesleyan,4:46.81,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,1500 Meters,DIII New England Outdoor Performance List,Women
32,"DiBenedetto, Kayla",SO-2,Brandeis,"4:47.23
(1)",Friar Invitational,"Apr 14, 2023",NaN,1500 Meters,DIII New England Outdoor Performance List,Women
33,"Dean, Alexandra",FR-1,Tufts,4:47.27,PLNU Invitational,"Mar 25, 2023",NaN,1500 Meters,DIII New England Outdoor Performance List,Women
34,"Walter, Jordan",JR-3,Wesleyan,4:47.97,Wesleyan Swanson Invite,"Mar 26, 2023",NaN,1500 Meters,DIII New England Outdoor Performance List,Women
35,"Whinney, Ella",FR-1,Wellesley,4:48.06,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,1500 Meters,DIII New England Outdoor Performance List,Women
36,"Lounsbury, Allison",FR-1,Amherst,4:48.23,Black & Gold Invitational,"Mar 31, 2023",NaN,1500 Meters,DIII New England Outdoor Performance List,Women
37,"Holcombe, Elizabeth",FR-1,Bates,4:49.31,Bates & Tufts @ RPI TriMeet,"Apr 8, 2023",NaN,1500 Meters,DIII New England Outdoor Performance List,Women
1,"Lindgren, Elias",SR-4,Williams,14:13.87,Mangrum Invitational,"Mar 24, 2023",NaN,5000 Meters,DIII New England Outdoor Performance List,Men
2,"Lad, Vedang",JR-3,MIT,14:21.93,Raleigh Relays,"Mar 23, 2023",NaN,5000 Meters,DIII New England Outdoor Performance List,Men
3,"Tuohy Gaydos, Grahm",SO-2,Williams,14:26.61,Bison Outdoor Classic,"Apr 14, 2023",NaN,5000 Meters,DIII New England Outdoor Performance List,Men
4,"Lucey, John",JR-3,Williams,14:27.39,Mangrum Invitational,"Mar 24, 2023",NaN,5000 Meters,DIII New England Outdoor Performance List,Men
5,"Namiot, Charles",SO-2,Williams,14:29.12,Mangrum Invitational,"Mar 24, 2023",NaN,5000 Meters,DIII New England Outdoor Performance List,Men
6,"Dennen, Henry",FR-1,Amherst,14:32.57,2023 Carla Coffey Invitational,"Apr 14, 2023",NaN,5000 Meters,DIII New England Outdoor Performance List,Men
7,"Boesch Dining, Eli",SR-4,Bates,14:34.73,Friar Invitational,"Apr 14, 2023",NaN,5000 Meters,DIII New England Outdoor Performance List,Men
8,"Hensgen, Lowell",JR-3,MIT,14:37.94,Raleigh Relays,"Mar 23, 2023",NaN,5000 Meters,DIII New England Outdoor Performance List,Men
9,"Kissam, Simon",SR-4,Williams,14:38.15,Mangrum Invitational,"Mar 24, 2023",NaN,5000 Meters,DIII New England Outdoor Performance List,Men
10,"Cahill, George",FR-1,Amherst,14:38.64,Amherst College Spring Fling,"Apr 8, 2023",NaN,5000 Meters,DIII New England Outdoor Performance List,Men
11,"Love, Jeffrey",SR-4,Connecticut College,14:39.18,Tufts Snowflake Classic,"Apr 1, 2023",NaN,5000 Meters,DIII New England Outdoor Performance List,Men
12,"Rodriguez, Anthony",JR-3,Babson,14:40.02,Ross and Sharon Irwin meet,"Mar 18, 2023",NaN,5000 Meters,DIII New England Outdoor Performance List,Men
13,"Farrington, Ned",JR-3,Bates,14:40.72,Bates College Quad Meet,"Apr 1, 2023",NaN,5000 Meters,DIII New England Outdoor Performance List,Men
14,"Gironda, Alec",JR-3,Middlebury,14:40.85,Ross and Sharon Irwin meet,"Mar 18, 2023",NaN,5000 Meters,DIII New England Outdoor Performance List,Men
15,"Appleton, Ivan",SO-2,Tufts,14:43.99,Ross and Sharon Irwin meet,"Mar 18, 2023",NaN,5000 Meters,DIII New England Outdoor Performance List,Men
16,"Cluss, Max",SR-4,Middlebury,14:45.64,Amherst College Spring Fling,"Apr 8, 2023",NaN,5000 Meters,DIII New England Outdoor Performance List,Men
17,"Reynolds, David",SR-4,WPI,14:47.41,Black & Gold Invitational,"Mar 31, 2023",NaN,5000 Meters,DIII New England Outdoor Performance List,Men
18,"Mazdisnian, Keon",SR-4,Amherst,14:48.91,Amherst College Spring Fling,"Apr 8, 2023",NaN,5000 Meters,DIII New England Outdoor Performance List,Men
19,"Strymish, Samuel",JR-3,Trinity (Conn.),14:49.02,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,5000 Meters,DIII New England Outdoor Performance List,Men
20,"Rogers, Owen",JR-3,Wesleyan,14:52.48,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,5000 Meters,DIII New England Outdoor Performance List,Men
21,"Angevine, Sam",JR-3,Bowdoin,14:54.64,2023 Carla Coffey Invitational,"Apr 14, 2023",NaN,5000 Meters,DIII New England Outdoor Performance List,Men
22,"Brennan, Luke",FR-1,Tufts,14:57.72,Ross and Sharon Irwin meet,"Mar 18, 2023",NaN,5000 Meters,DIII New England Outdoor Performance List,Men
23,"Goddard, Zygmund",SO-2,Middlebury,14:59.48,Amherst College Spring Fling,"Apr 8, 2023",NaN,5000 Meters,DIII New England Outdoor Performance List,Men
24,"Carter, Matt",SR-4,Connecticut College,15:00.18,Tufts Snowflake Classic,"Apr 1, 2023",NaN,5000 Meters,DIII New England Outdoor Performance List,Men
25,"Ratcliffe, Chris",JR-3,Williams,15:00.67,PLNU Invitational,"Mar 25, 2023",NaN,5000 Meters,DIII New England Outdoor Performance List,Men
26,"Peters, Brooks",JR-3,Bowdoin,15:02.90,Bates College Quad Meet,"Apr 1, 2023",NaN,5000 Meters,DIII New England Outdoor Performance List,Men
27,"Hansen, Jacob",SO-2,MIT,15:02.93,Amherst College Spring Fling,"Apr 8, 2023",NaN,5000 Meters,DIII New England Outdoor Performance List,Men
28,"Bailey, Hayden",FR-1,Colby,15:03.34,Bates College Quad Meet,"Apr 1, 2023",NaN,5000 Meters,DIII New England Outdoor Performance List,Men
29,"Lehmann Duke, Jacob",JR-3,Williams,15:04.48,2023 Carla Coffey Invitational,"Apr 14, 2023",NaN,5000 Meters,DIII New England Outdoor Performance List,Men
30,"Smith, Ryan",SR-4,Bates,15:04.72,UMASS Commonwealth Invitational,"Apr 15, 2023",NaN,5000 Meters,DIII New England Outdoor Performance List,Men
31,"Tichi, Luke",JR-3,Williams,15:05.18,PLNU Invitational,"Mar 25, 2023",NaN,5000 Meters,DIII New England Outdoor Performance List,Men
32,"Lorenz, Luke",SR-4,Middlebury,15:05.59,Ross and Sharon Irwin meet,"Mar 18, 2023",NaN,5000 Meters,DIII New England Outdoor Performance List,Men
33,"Novy, Thomas",SO-2,Suffolk,15:06.66,Bison Outdoor Classic,"Apr 14, 2023",NaN,5000 Meters,DIII New England Outdoor Performance List,Men
34,"Brookman, Raymond",SO-2,MIT,15:06.91,Amherst College Spring Fling,"Apr 8, 2023",NaN,5000 Meters,DIII New England Outdoor Performance List,Men
35,"Aouchiche, Amokrane",FR-1,Tufts,15:09.41,Ross and Sharon Irwin meet,"Mar 18, 2023",NaN,5000 Meters,DIII New England Outdoor Performance List,Men
36,"Calhoun, Liam",FR-1,Wesleyan,15:09.70,Tufts Snowflake Classic,"Apr 1, 2023",NaN,5000 Meters,DIII New England Outdoor Performance List,Men
37,"Vayda, Christopher",SR-4,Springfield,15:09.80,Springfield College Classic,"Apr 8, 2023",NaN,5000 Meters,DIII New England Outdoor Performance List,Men
38,"Goddard, Will",SO-2,Bowdoin,15:09.91,2023 Carla Coffey Invitational,"Apr 14, 2023",NaN,5000 Meters,DIII New England Outdoor Performance List,Men
39,"Bush, Ethan",JR-3,Connecticut College,15:10.90,Tufts Snowflake Classic,"Apr 1, 2023",NaN,5000 Meters,DIII New England Outdoor Performance List,Men
40,"Rosin, Douglas",SR-4,Middlebury,15:11.09,2023 Carla Coffey Invitational,"Apr 14, 2023",NaN,5000 Meters,DIII New England Outdoor Performance List,Men
41,"Hampson, Quinn",FR-1,Tufts,15:14.26,PLNU Invitational,"Mar 25, 2023",NaN,5000 Meters,DIII New England Outdoor Performance List,Men
42,"Munch, Luke",SO-2,Amherst,15:16.29,Black & Gold Invitational,"Mar 31, 2023",NaN,5000 Meters,DIII New England Outdoor Performance List,Men
43,"Kakani, Krishna",SO-2,Bates,15:16.97,Bates College Quad Meet,"Apr 1, 2023",NaN,5000 Meters,DIII New England Outdoor Performance List,Men
44,"Audi, Matthew",JR-3,Bowdoin,15:17.90,2023 Carla Coffey Invitational,"Apr 14, 2023",NaN,5000 Meters,DIII New England Outdoor Performance List,Men
45,"Mellitt, Brendan",JR-3,Connecticut College,15:18.05,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,5000 Meters,DIII New England Outdoor Performance List,Men
46,"Printy, Oliver",SR-4,Tufts,15:18.78,PLNU Invitational,"Mar 25, 2023",NaN,5000 Meters,DIII New England Outdoor Performance List,Men
47,"Brown, Nicholas",SO-2,Bates,15:18.85,Bates College Quad Meet,"Apr 1, 2023",NaN,5000 Meters,DIII New England Outdoor Performance List,Men
48,"Ivarra, Julian",SO-2,Babson,15:19.34,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,5000 Meters,DIII New England Outdoor Performance List,Men
49,"Zanuck, Luke",FR-1,Williams,15:19.68,2023 Carla Coffey Invitational,"Apr 14, 2023",NaN,5000 Meters,DIII New England Outdoor Performance List,Men
1,"Hadley, Grace",SR-4,WPI,16:53.64,UMASS Flagship Opener T&F,"Apr 8, 2023",NaN,5000 Meters,DIII New England Outdoor Performance List,Women
2,"Richardson, Jillian",SR-4,Bates,17:07.59,Friar Invitational,"Apr 14, 2023",NaN,5000 Meters,DIII New England Outdoor Performance List,Women
3,"Ball, Ella",SO-2,Williams,17:15.36,Bison Outdoor Classic,"Apr 14, 2023",NaN,5000 Meters,DIII New England Outdoor Performance List,Women
4,"Fitzgibbons, Molly",JR-3,Williams,17:29.51,Bison Outdoor Classic,"Apr 14, 2023",NaN,5000 Meters,DIII New England Outdoor Performance List,Women
5,"McGranahan, Mary Kate",SR-4,Amherst,17:31.42,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,5000 Meters,DIII New England Outdoor Performance List,Women
6,"Curran, Julia",SR-4,Connecticut College,17:33.08,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,5000 Meters,DIII New England Outdoor Performance List,Women
7,"Lounsbury, Allison",FR-1,Amherst,17:38.44,Amherst College Spring Fling,"Apr 8, 2023",NaN,5000 Meters,DIII New England Outdoor Performance List,Women
8,"Rajagopal, Kirsi",SR-4,MIT,17:46.00,Raleigh Relays,"Mar 23, 2023",NaN,5000 Meters,DIII New England Outdoor Performance List,Women
9,"Ager, Stephanie",FR-1,Wesleyan,17:48.17,Amherst College Spring Fling,"Apr 8, 2023",NaN,5000 Meters,DIII New England Outdoor Performance List,Women
10,"Picone, Fiona",FR-1,Williams,17:50.16,PLNU Invitational,"Mar 25, 2023",NaN,5000 Meters,DIII New England Outdoor Performance List,Women
11,"Holcombe, Elizabeth",FR-1,Bates,17:51.76,Bates College Quad Meet,"Apr 1, 2023",NaN,5000 Meters,DIII New England Outdoor Performance List,Women
12,"Theiler, Daphne",FR-1,Amherst,17:54.58,Amherst College Spring Fling,"Apr 8, 2023",NaN,5000 Meters,DIII New England Outdoor Performance List,Women
13,"Parr, Bea",SO-2,Middlebury,17:56.51,PLNU Invitational,"Mar 25, 2023",NaN,5000 Meters,DIII New England Outdoor Performance List,Women
14,"Chun, Stephanie",JR-3,Bowdoin,17:57.51,2023 Carla Coffey Invitational,"Apr 14, 2023",NaN,5000 Meters,DIII New England Outdoor Performance List,Women
15,"Davis, Ellie",JR-3,Suffolk,18:00.39,2023 Colonial Relays,"Mar 30, 2023",NaN,5000 Meters,DIII New England Outdoor Performance List,Women
16,"Parziale, Nina",SO-2,U. of New England,18:04.32,Tufts Snowflake Classic,"Apr 1, 2023",NaN,5000 Meters,DIII New England Outdoor Performance List,Women
17,"Brennan, Rachel",JR-3,Gordon,18:07.07,Tufts Snowflake Classic,"Apr 1, 2023",NaN,5000 Meters,DIII New England Outdoor Performance List,Women
18,"Graves, Miranda",SR-4,Wesleyan,18:10.54,Tufts Snowflake Classic,"Apr 1, 2023",NaN,5000 Meters,DIII New England Outdoor Performance List,Women
19,"Pohl, Phoebe",SO-2,Bates,18:13.48,UMASS Commonwealth Invitational,"Apr 15, 2023",NaN,5000 Meters,DIII New England Outdoor Performance List,Women
20,"Churm, Megan",JR-3,Coast Guard,18:15.39,CGA Spring Invite,"Apr 8, 2023",NaN,5000 Meters,DIII New England Outdoor Performance List,Women
21,"Hino, Lauren",JR-3,Connecticut College,18:15.59,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,5000 Meters,DIII New England Outdoor Performance List,Women
22,"Ogden, Grace",FR-1,Tufts,18:17.19,Ross and Sharon Irwin meet,"Mar 18, 2023",NaN,5000 Meters,DIII New England Outdoor Performance List,Women
23,"Krasnow, Ruby",SO-2,Clark (Mass.),18:17.63,Tufts Snowflake Classic,"Apr 1, 2023",NaN,5000 Meters,DIII New England Outdoor Performance List,Women
24,"Ross, Violet",SO-2,Middlebury,18:18.59,Ross and Sharon Irwin meet,"Mar 18, 2023",NaN,5000 Meters,DIII New England Outdoor Performance List,Women
25,"Mueller, Abby",JR-3,Bowdoin,18:19.15,2023 Carla Coffey Invitational,"Apr 14, 2023",NaN,5000 Meters,DIII New England Outdoor Performance List,Women
26,"Van't Hof, Anya",JR-3,Trinity (Conn.),18:19.29,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,5000 Meters,DIII New England Outdoor Performance List,Women
27,"Price, Sophia",SO-2,Amherst,18:19.58,2023 Carla Coffey Invitational,"Apr 14, 2023",NaN,5000 Meters,DIII New England Outdoor Performance List,Women
28,"Phillips, Paige",JR-3,Coast Guard,18:20.69,CGA Spring Invite,"Apr 8, 2023",NaN,5000 Meters,DIII New England Outdoor Performance List,Women
29,"Goulden, Megan",SR-4,Coast Guard,18:20.97,CGA Spring Invite,"Apr 8, 2023",NaN,5000 Meters,DIII New England Outdoor Performance List,Women
30,"Staudenmayer, Charlotte",SO-2,Williams,18:23.22,Mangrum Invitational,"Mar 24, 2023",NaN,5000 Meters,DIII New England Outdoor Performance List,Women
31,"Kelley, Ashleigh",SR-4,Regis (Mass.),18:23.35,2023 Carla Coffey Invitational,"Apr 14, 2023",NaN,5000 Meters,DIII New England Outdoor Performance List,Women
32,"Lancaster, Tessa",SO-2,Mount Holyoke,18:25.99,Amherst College Spring Fling,"Apr 8, 2023",NaN,5000 Meters,DIII New England Outdoor Performance List,Women
33,"Lawler, Maddy",SR-4,Williams,18:26.37,2023 Carla Coffey Invitational,"Apr 14, 2023",NaN,5000 Meters,DIII New England Outdoor Performance List,Women
34,"Orcutt, Morgane",SO-2,Middlebury,18:26.66,Ross and Sharon Irwin meet,"Mar 18, 2023",NaN,5000 Meters,DIII New England Outdoor Performance List,Women
35,"Oliver, Haley",FR-1,RIC,18:27.16,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,5000 Meters,DIII New England Outdoor Performance List,Women
36,"Beebe, Claire",SO-2,Colby,18:27.93,Bates College Quad Meet,"Apr 1, 2023",NaN,5000 Meters,DIII New England Outdoor Performance List,Women
37,"Foht, Maddy",JR-3,Coast Guard,18:29.77,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,5000 Meters,DIII New England Outdoor Performance List,Women
38,"McDonald, Mia",SR-4,Westfield State,18:29.80,CGA Spring Invite,"Apr 8, 2023",NaN,5000 Meters,DIII New England Outdoor Performance List,Women
39,"Donahue, Elizabeth",FR-1,Tufts,18:30.33,Tufts Snowflake Classic,"Apr 1, 2023",NaN,5000 Meters,DIII New England Outdoor Performance List,Women
40,"Pollak, Lauren",JR-3,Tufts,18:33.12,Tufts Snowflake Classic,"Apr 1, 2023",NaN,5000 Meters,DIII New England Outdoor Performance List,Women
41,"Shales, Hope",JR-3,Coast Guard,18:33.25,27th Annual Monmouth University Track & Field Season Opener,"Mar 24, 2023",NaN,5000 Meters,DIII New England Outdoor Performance List,Women
42,"Gladu, Kaylee",SR-4,WPI,18:33.66,UMASS Flagship Opener T&F,"Apr 8, 2023",NaN,5000 Meters,DIII New England Outdoor Performance List,Women
43,"Swann, Kate",FR-1,Williams,18:34.67,Amherst College Spring Fling,"Apr 8, 2023",NaN,5000 Meters,DIII New England Outdoor Performance List,Women
44,"St John, Margaret",JR-3,Keene State,18:36.77,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,5000 Meters,DIII New England Outdoor Performance List,Women
45,"Hamel, Shea",FR-1,Westfield State,18:38.36,CGA Spring Invite,"Apr 8, 2023",NaN,5000 Meters,DIII New England Outdoor Performance List,Women
46,"Timmerman, Alsacia",FR-1,Connecticut College,18:39.09,Tufts Snowflake Classic,"Apr 1, 2023",NaN,5000 Meters,DIII New England Outdoor Performance List,Women
47,"Demeritt, Sophie",SO-2,Bates,18:39.54,Bates College Quad Meet,"Apr 1, 2023",NaN,5000 Meters,DIII New England Outdoor Performance List,Women
1,"Kearney, Matthew",JR-3,MIT,29:13.69,Raleigh Relays,"Mar 23, 2023",NaN,"10,000 Meters",DIII New England Outdoor Performance List,Men
2,"Lindgren, Elias",SR-4,Williams,29:36.19,Bison Outdoor Classic,"Apr 14, 2023",NaN,"10,000 Meters",DIII New England Outdoor Performance List,Men
3,"Mah, Andrew",SR-4,MIT,29:42.53,Raleigh Relays,"Mar 23, 2023",NaN,"10,000 Meters",DIII New England Outdoor Performance List,Men
4,"Love, Jeffrey",SR-4,Connecticut College,29:48.90,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,"10,000 Meters",DIII New England Outdoor Performance List,Men
5,"Gironda, Alec",JR-3,Middlebury,29:56.59,Mangrum Invitational,"Mar 24, 2023",NaN,"10,000 Meters",DIII New England Outdoor Performance List,Men
6,"Namiot, Charles",SO-2,Williams,29:57.53,Bison Outdoor Classic,"Apr 14, 2023",NaN,"10,000 Meters",DIII New England Outdoor Performance List,Men
7,"Carter, Matt",SR-4,Connecticut College,30:15.94,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,"10,000 Meters",DIII New England Outdoor Performance List,Men
8,"Kissam, Simon",SR-4,Williams,30:23.46,Bison Outdoor Classic,"Apr 14, 2023",NaN,"10,000 Meters",DIII New England Outdoor Performance List,Men
9,"Rodriguez, Anthony",JR-3,Babson,30:27.92,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,"10,000 Meters",DIII New England Outdoor Performance List,Men
10,"Smith, Ryan",SR-4,Bates,30:46.79,Bates College Quad Meet,"Apr 1, 2023",NaN,"10,000 Meters",DIII New England Outdoor Performance List,Men
11,"Tuohy Gaydos, Grahm",SO-2,Williams,30:54.81,Mangrum Invitational,"Mar 24, 2023",NaN,"10,000 Meters",DIII New England Outdoor Performance List,Men
12,"Vayda, Christopher",JR-3,Springfield,31:13.06,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,"10,000 Meters",DIII New England Outdoor Performance List,Men
