Rank,Athlete(s),Year,Team,Time/Distance/Points,Meet,Meet Date,Wind,Event,Conference,Gender
25,"Thompson, Logan",FR-1,Luther,2:00.76,Norse Invite,"Apr 15, 2023",NaN,800 Meters,American Rivers Outdoor Performance List,Men
1,"Burds, Elly",FR-1,Loras,2:16.87,UW-Platteville Invitational,"Apr 14, 2023",NaN,800 Meters,American Rivers Outdoor Performance List,Women
2,"Campbell, Lily",SO-2,Wartburg,2:17.89,Wichita State KT Woodman Classic,"Apr 7, 2023",NaN,800 Meters,American Rivers Outdoor Performance List,Women
3,"Meyer, Haley",FR-1,Wartburg,2:18.25,Ashton May Invitational,"Apr 7, 2023",NaN,800 Meters,American Rivers Outdoor Performance List,Women
3,"McMartin, Caroline",SO-2,Central College,2:18.25,Dutch Invitational 2023,"Apr 7, 2023",NaN,800 Meters,American Rivers Outdoor Performance List,Women
5,"Ruch, Brielle",SO-2,Wartburg,2:18.87,UW-Platteville Invitational,"Apr 14, 2023",NaN,800 Meters,American Rivers Outdoor Performance List,Women
6,"Chaidez, Frankie",SO-2,Loras,2:19.66,UW-Platteville Invitational,"Apr 14, 2023",NaN,800 Meters,American Rivers Outdoor Performance List,Women
7,"Brown, Lexi",JR-3,Wartburg,2:19.91,Ashton May Invitational,"Apr 7, 2023",NaN,800 Meters,American Rivers Outdoor Performance List,Women
8,"Blankenship, Alyssa",SO-2,Luther,2:20.68,Norse Invite,"Apr 15, 2023",NaN,800 Meters,American Rivers Outdoor Performance List,Women
9,"Morey, Jenna",SO-2,Wartburg,2:22.50,Ashton May Invitational,"Apr 7, 2023",NaN,800 Meters,American Rivers Outdoor Performance List,Women
10,"Alley, Grace",SO-2,Loras,2:22.93,Bobcat Invitational 2023,"Mar 30, 2023",NaN,800 Meters,American Rivers Outdoor Performance List,Women
11,"Lewis, Steph",SR-4,Luther,2:23.15,Norse Invite,"Apr 15, 2023",NaN,800 Meters,American Rivers Outdoor Performance List,Women
11,"Johnson, Megan",SO-2,Central College,2:23.15,Dutch Invitational 2023,"Apr 7, 2023",NaN,800 Meters,American Rivers Outdoor Performance List,Women
13,"Vacek, Delaney",FR-1,Nebraska Wesleyan,2:23.46,Doane - Wesleyan Dual 2023,"Apr 7, 2023",NaN,800 Meters,American Rivers Outdoor Performance List,Women
14,"Miller, Hadyn",SO-2,Central College,2:23.72,Dutch Invitational 2023,"Apr 7, 2023",NaN,800 Meters,American Rivers Outdoor Performance List,Women
15,"Goodenbour, Sara",SO-2,Central College,2:24.50,Dutch Invitational 2023,"Apr 7, 2023",NaN,800 Meters,American Rivers Outdoor Performance List,Women
16,"Jackson, Emily",FR-1,Loras,2:25.38,Wartburg Outdoor Select,"Apr 1, 2023",NaN,800 Meters,American Rivers Outdoor Performance List,Women
17,"Packer, Riley",FR-1,Central College,2:26.52,Dutch Invitational 2023,"Apr 7, 2023",NaN,800 Meters,American Rivers Outdoor Performance List,Women
18,"Phelan, Erin",SO-2,Wartburg,2:26.94,Ashton May Invitational,"Apr 7, 2023",NaN,800 Meters,American Rivers Outdoor Performance List,Women
19,"Carder, Ava",FR-1,Simpson (Iowa),2:27.15,Dutch Invitational 2023,"Apr 7, 2023",NaN,800 Meters,American Rivers Outdoor Performance List,Women
20,"Gleason, Marianne",SR-4,Loras,2:27.60,UW-Platteville Invitational,"Apr 14, 2023",NaN,800 Meters,American Rivers Outdoor Performance List,Women
21,"Coon, Lauren",SO-2,Central College,2:27.90,Dutch-Storm Dual Meet,"Apr 14, 2023",NaN,800 Meters,American Rivers Outdoor Performance List,Women
22,"Burke, Crystal",JR-3,Coe,2:28.40,Cornell Invitational,"Apr 14, 2023",NaN,800 Meters,American Rivers Outdoor Performance List,Women
22,"Steffen, Peyton",FR-1,Central College,2:28.40,Wartburg Outdoor Select,"Apr 1, 2023",NaN,800 Meters,American Rivers Outdoor Performance List,Women
24,"Young, Kaya",SO-2,Simpson (Iowa),2:29.20,Dutch-Storm Dual Meet,"Apr 14, 2023",NaN,800 Meters,American Rivers Outdoor Performance List,Women
25,"Mayer, Riley",SO-2,Wartburg,2:29.39,Wartburg Outdoor Select,"Apr 1, 2023",NaN,800 Meters,American Rivers Outdoor Performance List,Women
1,"Kelly, Wyatt",SR-4,Loras,3:48.03,Stanford Invitational,"Mar 31, 2023",NaN,1500 Meters,American Rivers Outdoor Performance List,Men
2,"Harvey, Ryan",SO-2,Loras,3:48.57,Stanford Invitational,"Mar 31, 2023",NaN,1500 Meters,American Rivers Outdoor Performance List,Men
3,"Collet, Christopher",JR-3,Wartburg,3:50.15,Ashton May Invitational,"Apr 7, 2023",NaN,1500 Meters,American Rivers Outdoor Performance List,Men
4,"Sylvia, Adam",SO-2,Central College,3:52.15,Wash U Distance Carnival Saturday 2023,"Apr 1, 2023",NaN,1500 Meters,American Rivers Outdoor Performance List,Men
5,"Sobaski, Lance",FR-1,Wartburg,3:56.42,Wartburg Outdoor Select,"Apr 1, 2023",NaN,1500 Meters,American Rivers Outdoor Performance List,Men
6,"Kinzer, Jack",SO-2,Wartburg,3:57.33,Ashton May Invitational,"Apr 7, 2023",NaN,1500 Meters,American Rivers Outdoor Performance List,Men
7,"Dannenfelser, Carlo",SO-2,Loras,3:59.04,Wartburg Outdoor Select,"Apr 1, 2023",NaN,1500 Meters,American Rivers Outdoor Performance List,Men
8,"Lenners, Garrett",JR-3,Nebraska Wesleyan,3:59.44,Doane - Wesleyan Dual 2023,"Apr 7, 2023",NaN,1500 Meters,American Rivers Outdoor Performance List,Men
9,"Kelly, Ian",SR-4,Luther,3:59.90,UW-Platteville Opener,"Apr 1, 2023",NaN,1500 Meters,American Rivers Outdoor Performance List,Men
10,"Schwarz, Lane",SR-4,Luther,4:00.77,UW-Platteville Opener,"Apr 1, 2023",NaN,1500 Meters,American Rivers Outdoor Performance List,Men
11,"Jorgenson, Noah",SO-2,Central College,4:00.83,Jim Duncan Invite,"Apr 14, 2023",NaN,1500 Meters,American Rivers Outdoor Performance List,Men
12,"Erb, Shane",FR-1,Wartburg,4:01.41,Ashton May Invitational,"Apr 7, 2023",NaN,1500 Meters,American Rivers Outdoor Performance List,Men
13,"Kleman, Lewis",JR-3,Coe,4:01.76,Rittgers Invitational,"Apr 7, 2023",NaN,1500 Meters,American Rivers Outdoor Performance List,Men
14,"Miller, Kyle",SO-2,Buena Vista,4:03.75,Mustang Open,"Apr 1, 2023",NaN,1500 Meters,American Rivers Outdoor Performance List,Men
15,"Lodwig, Aaron",SO-2,Loras,4:03.96,UW-Platteville Invitational,"Apr 14, 2023",NaN,1500 Meters,American Rivers Outdoor Performance List,Men
16,"Schmidt, Wyatt",JR-3,Wartburg,4:04.00,Wartburg Outdoor Select,"Apr 1, 2023",NaN,1500 Meters,American Rivers Outdoor Performance List,Men
17,"Bailey, Seth",FR-1,Wartburg,4:04.27,UW-Platteville Invitational,"Apr 14, 2023",NaN,1500 Meters,American Rivers Outdoor Performance List,Men
18,"Rygh, Carson",SO-2,Wartburg,4:05.34,Ashton May Invitational,"Apr 7, 2023",NaN,1500 Meters,American Rivers Outdoor Performance List,Men
19,"Koller, Adam",JR-3,Luther,4:06.26,UW-Platteville Opener,"Apr 1, 2023",NaN,1500 Meters,American Rivers Outdoor Performance List,Men
20,"Pehl, Clay",SO-2,Wartburg,4:07.07,Wartburg Outdoor Select,"Apr 1, 2023",NaN,1500 Meters,American Rivers Outdoor Performance List,Men
21,"Murray, James",SO-2,Simpson (Iowa),4:07.64,Dutch-Storm Dual Meet,"Apr 14, 2023",NaN,1500 Meters,American Rivers Outdoor Performance List,Men
22,"Gillikin, Benjamin",SO-2,Luther,4:07.71,UW-Platteville Opener,"Apr 1, 2023",NaN,1500 Meters,American Rivers Outdoor Performance List,Men
23,"Cruise, Carter",SO-2,Wartburg,4:08.45,Wartburg Outdoor Select,"Apr 1, 2023",NaN,1500 Meters,American Rivers Outdoor Performance List,Men
24,"Fellingham, Kaeden",JR-3,Luther,4:08.54,Norse Invite,"Apr 15, 2023",NaN,1500 Meters,American Rivers Outdoor Performance List,Men
25,"Hutchinson, Andrew",SO-2,Dubuque,4:10.37,Spartan Opener,"Apr 2, 2023",NaN,1500 Meters,American Rivers Outdoor Performance List,Men
1,"Brown, Lexi",JR-3,Wartburg,4:35.04,Wash U Distance Carnival Saturday 2023,"Apr 1, 2023",NaN,1500 Meters,American Rivers Outdoor Performance List,Women
2,"McMartin, Caroline",SO-2,Central College,4:35.92,Dutch Invitational 2023,"Apr 7, 2023",NaN,1500 Meters,American Rivers Outdoor Performance List,Women
3,"Fisher, Aubrie",JR-3,Wartburg,4:37.91,Ashton May Invitational,"Apr 7, 2023",NaN,1500 Meters,American Rivers Outdoor Performance List,Women
4,"Osterberger, Ellie",SR-4,Loras,4:45.03,Wartburg Outdoor Select,"Apr 1, 2023",NaN,1500 Meters,American Rivers Outdoor Performance List,Women
5,"Johnson, Megan",SO-2,Central College,4:45.55,Dutch Invitational 2023,"Apr 7, 2023",NaN,1500 Meters,American Rivers Outdoor Performance List,Women
6,"Meyer, Ellie",SO-2,Wartburg,4:46.16,Ashton May Invitational,"Apr 7, 2023",NaN,1500 Meters,American Rivers Outdoor Performance List,Women
7,"Steffen, Peyton",FR-1,Central College,4:47.89,Jim Duncan Invite,"Apr 14, 2023",NaN,1500 Meters,American Rivers Outdoor Performance List,Women
8,"Herbst, Valerie",SR-4,Loras,4:49.61,UW-Platteville Invitational,"Apr 14, 2023",NaN,1500 Meters,American Rivers Outdoor Performance List,Women
9,"Goodenbour, Sara",SO-2,Central College,4:50.92,Jim Duncan Invite,"Apr 14, 2023",NaN,1500 Meters,American Rivers Outdoor Performance List,Women
10,"Renner, Brianna",SR-4,Loras,4:51.88,Wartburg Outdoor Select,"Apr 1, 2023",NaN,1500 Meters,American Rivers Outdoor Performance List,Women
11,"Osterberger, Kaylee",SR-4,Loras,4:54.24,Wartburg Outdoor Select,"Apr 1, 2023",NaN,1500 Meters,American Rivers Outdoor Performance List,Women
12,"Morey, Jenna",SO-2,Wartburg,4:54.79,Wartburg Outdoor Select,"Apr 1, 2023",NaN,1500 Meters,American Rivers Outdoor Performance List,Women
13,"Meyer, Haley",FR-1,Wartburg,4:56.10,Wartburg Outdoor Select,"Apr 1, 2023",NaN,1500 Meters,American Rivers Outdoor Performance List,Women
14,"Campbell, Lily",SO-2,Wartburg,4:57.53,Wartburg Outdoor Select,"Apr 1, 2023",NaN,1500 Meters,American Rivers Outdoor Performance List,Women
15,"Parrott, Addy",SO-2,Central College,4:58.57,Dutch Invitational 2023,"Apr 7, 2023",NaN,1500 Meters,American Rivers Outdoor Performance List,Women
16,"Bontrager, Leah",FR-1,Central College,4:59.95,Dutch-Storm Dual Meet,"Apr 14, 2023",NaN,1500 Meters,American Rivers Outdoor Performance List,Women
17,"Chaidez, Frankie",SO-2,Loras,5:01.70,Wartburg Outdoor Select,"Apr 1, 2023",NaN,1500 Meters,American Rivers Outdoor Performance List,Women
18,"Young, Kaya",SO-2,Simpson (Iowa),5:01.82,Dutch-Storm Dual Meet,"Apr 14, 2023",NaN,1500 Meters,American Rivers Outdoor Performance List,Women
19,"Booth, Teghan",SO-2,Simpson (Iowa),5:02.04,Dutch Invitational 2023,"Apr 7, 2023",NaN,1500 Meters,American Rivers Outdoor Performance List,Women
20,"Davidson, Lindsey",SO-2,Central College,5:02.57,Dutch-Storm Dual Meet,"Apr 14, 2023",NaN,1500 Meters,American Rivers Outdoor Performance List,Women
21,"Ruch, Brielle",SO-2,Wartburg,5:02.62,Wartburg Outdoor Select,"Apr 1, 2023",NaN,1500 Meters,American Rivers Outdoor Performance List,Women
22,"Alberti, Abby",SO-2,Central College,5:03.32,Dutch Invitational 2023,"Apr 7, 2023",NaN,1500 Meters,American Rivers Outdoor Performance List,Women
23,"Lewis, Steph",SR-4,Luther,5:03.42,UW-Platteville Opener,"Apr 1, 2023",NaN,1500 Meters,American Rivers Outdoor Performance List,Women
24,"Hill, Hailey",SO-2,Central College,5:03.51,Dutch-Storm Dual Meet,"Apr 14, 2023",NaN,1500 Meters,American Rivers Outdoor Performance List,Women
25,"Mayer, Riley",SO-2,Wartburg,5:04.10,Wartburg Outdoor Select,"Apr 1, 2023",NaN,1500 Meters,American Rivers Outdoor Performance List,Women
1,"Collet, Christopher",JR-3,Wartburg,13:57.29,UW-Platteville Invitational,"Apr 14, 2023",NaN,5000 Meters,American Rivers Outdoor Performance List,Men
2,"Moon, Spencer",JR-3,Simpson (Iowa),14:04.83,UW-Platteville Invitational,"Apr 14, 2023",NaN,5000 Meters,American Rivers Outdoor Performance List,Men
3,"Green, Jacob",SO-2,Wartburg,14:35.40,UW-Platteville Invitational,"Apr 14, 2023",NaN,5000 Meters,American Rivers Outdoor Performance List,Men
4,"Schmitz, Sam",SO-2,Wartburg,14:46.84,UW-Platteville Invitational,"Apr 14, 2023",NaN,5000 Meters,American Rivers Outdoor Performance List,Men
5,"Guttormson, Luke",SR-4,Loras,14:49.10,UW-Platteville Invitational,"Apr 14, 2023",NaN,5000 Meters,American Rivers Outdoor Performance List,Men
6,"Silver, Caleb",SO-2,Central College,14:49.21,Dutch Invitational 2023,"Apr 7, 2023",NaN,5000 Meters,American Rivers Outdoor Performance List,Men
7,"Kelly, Ian",SR-4,Luther,14:52.33,UW-Platteville Invitational,"Apr 14, 2023",NaN,5000 Meters,American Rivers Outdoor Performance List,Men
8,"Shirley-Fairbairn, Morgan",SR-4,Wartburg,14:56.49,UW-Platteville Invitational,"Apr 14, 2023",NaN,5000 Meters,American Rivers Outdoor Performance List,Men
9,"Erb, Shane",FR-1,Wartburg,14:56.93,UW-Platteville Invitational,"Apr 14, 2023",NaN,5000 Meters,American Rivers Outdoor Performance List,Men
10,"Jorgenson, Noah",SO-2,Central College,14:57.14,Wash U Distance Carnival Saturday 2023,"Apr 1, 2023",NaN,5000 Meters,American Rivers Outdoor Performance List,Men
11,"Kinzer, Jack",SO-2,Wartburg,14:57.27,UW-Platteville Invitational,"Apr 14, 2023",NaN,5000 Meters,American Rivers Outdoor Performance List,Men
12,"Larson, Eli",FR-1,Wartburg,15:00.05,UW-Platteville Invitational,"Apr 14, 2023",NaN,5000 Meters,American Rivers Outdoor Performance List,Men
13,"Barry, Ian",SO-2,Wartburg,15:02.36,UW-Platteville Invitational,"Apr 14, 2023",NaN,5000 Meters,American Rivers Outdoor Performance List,Men
14,"Henry, Nick",SO-2,Wartburg,15:09.58,UW-Platteville Invitational,"Apr 14, 2023",NaN,5000 Meters,American Rivers Outdoor Performance List,Men
15,"Goodenbour, Michael",SO-2,Wartburg,15:10.44,UW-Platteville Invitational,"Apr 14, 2023",NaN,5000 Meters,American Rivers Outdoor Performance List,Men
16,"Pehl, Clay",SO-2,Wartburg,15:10.51,UW-Platteville Invitational,"Apr 14, 2023",NaN,5000 Meters,American Rivers Outdoor Performance List,Men
17,"Koller, Adam",JR-3,Luther,15:13.77,UW-Platteville Invitational,"Apr 14, 2023",NaN,5000 Meters,American Rivers Outdoor Performance List,Men
18,"Klein, Drew",SO-2,Simpson (Iowa),15:14.66,UW-Platteville Invitational,"Apr 14, 2023",NaN,5000 Meters,American Rivers Outdoor Performance List,Men
19,"Lancial, Connor",SO-2,Wartburg,15:15.93,UW-Platteville Invitational,"Apr 14, 2023",NaN,5000 Meters,American Rivers Outdoor Performance List,Men
20,"Warrick, Ean",JR-3,Simpson (Iowa),15:16.74,UW-Platteville Invitational,"Apr 14, 2023",NaN,5000 Meters,American Rivers Outdoor Performance List,Men
21,"Sadler, Kaden",SO-2,Buena Vista,15:18.25,Mustang Open,"Apr 1, 2023",NaN,5000 Meters,American Rivers Outdoor Performance List,Men
22,"Schermerhorn, Tyler",FR-1,Wartburg,15:19.50,UW-Platteville Invitational,"Apr 14, 2023",NaN,5000 Meters,American Rivers Outdoor Performance List,Men
23,"Wirtz, Brody",SO-2,Simpson (Iowa),15:27.16,UW-Platteville Invitational,"Apr 14, 2023",NaN,5000 Meters,American Rivers Outdoor Performance List,Men
24,"Jimenez, Randy",SO-2,Central College,15:36.47,Wartburg Outdoor Select,"Apr 1, 2023",NaN,5000 Meters,American Rivers Outdoor Performance List,Men
25,"Doser, Brandon",SR-4,Loras,15:36.95,Spartan Opener,"Apr 2, 2023",NaN,5000 Meters,American Rivers Outdoor Performance List,Men
1,"Brown, Lexi",JR-3,Wartburg,16:39.03,UW-Platteville Invitational,"Apr 14, 2023",NaN,5000 Meters,American Rivers Outdoor Performance List,Women
2,"McMartin, Caroline",SO-2,Central College,16:50.17,Wash U Distance Carnival Saturday 2023,"Apr 1, 2023",NaN,5000 Meters,American Rivers Outdoor Performance List,Women
3,"Fisher, Aubrie",JR-3,Wartburg,16:56.40,UW-Platteville Invitational,"Apr 14, 2023",NaN,5000 Meters,American Rivers Outdoor Performance List,Women
4,"Hostager, Shaelyn",SO-2,Wartburg,17:07.79,UW-Platteville Invitational,"Apr 14, 2023",NaN,5000 Meters,American Rivers Outdoor Performance List,Women
5,"Paulson, Natalie",JR-3,Wartburg,17:53.03,UW-Platteville Invitational,"Apr 14, 2023",NaN,5000 Meters,American Rivers Outdoor Performance List,Women
6,"Meyer, Ellie",SO-2,Wartburg,17:53.38,UW-Platteville Invitational,"Apr 14, 2023",NaN,5000 Meters,American Rivers Outdoor Performance List,Women
7,"Booth, Teghan",SO-2,Simpson (Iowa),18:05.90,UW-Platteville Invitational,"Apr 14, 2023",NaN,5000 Meters,American Rivers Outdoor Performance List,Women
8,"Kallem, Lara",SO-2,Simpson (Iowa),18:11.78,UW-Platteville Invitational,"Apr 14, 2023",NaN,5000 Meters,American Rivers Outdoor Performance List,Women
9,"Mayer, Riley",SO-2,Wartburg,18:12.34,UW-Platteville Invitational,"Apr 14, 2023",NaN,5000 Meters,American Rivers Outdoor Performance List,Women
10,"Carlson, Addy",SO-2,Wartburg,18:26.19,UW-Platteville Invitational,"Apr 14, 2023",NaN,5000 Meters,American Rivers Outdoor Performance List,Women
11,"Bloomquist, Ashley",SO-2,Wartburg,18:30.72,UW-Platteville Invitational,"Apr 14, 2023",NaN,5000 Meters,American Rivers Outdoor Performance List,Women
12,"Pinkowski, Jane",SO-2,Wartburg,18:32.29,UW-Platteville Invitational,"Apr 14, 2023",NaN,5000 Meters,American Rivers Outdoor Performance List,Women
13,"Morey, Jenna",SO-2,Wartburg,18:33.73,UW-Platteville Invitational,"Apr 14, 2023",NaN,5000 Meters,American Rivers Outdoor Performance List,Women
14,"Riesberg, Alexis",SR-4,Loras,18:41.16,Wartburg Outdoor Select,"Apr 1, 2023",NaN,5000 Meters,American Rivers Outdoor Performance List,Women
15,"Goodenbour, Sara",SO-2,Central College,18:44.58,Wartburg Outdoor Select,"Apr 1, 2023",NaN,5000 Meters,American Rivers Outdoor Performance List,Women
16,"Parrott, Addy",SO-2,Central College,18:51.12,Wartburg Outdoor Select,"Apr 1, 2023",NaN,5000 Meters,American Rivers Outdoor Performance List,Women
17,"Rockhold, Ashley",SO-2,Simpson (Iowa),18:53.03,UW-Platteville Invitational,"Apr 14, 2023",NaN,5000 Meters,American Rivers Outdoor Performance List,Women
18,"Boge, Lillian",FR-1,Wartburg,18:59.14,UW-Platteville Invitational,"Apr 14, 2023",NaN,5000 Meters,American Rivers Outdoor Performance List,Women
19,"Diddia, Becca",SO-2,Loras,18:59.34,UW-Platteville Invitational,"Apr 14, 2023",NaN,5000 Meters,American Rivers Outdoor Performance List,Women
20,"Giardina, Kelly",FR-1,Wartburg,19:03.79,UW-Platteville Invitational,"Apr 14, 2023",NaN,5000 Meters,American Rivers Outdoor Performance List,Women
21,"Bontrager, Leah",FR-1,Central College,19:21.26,Wartburg Outdoor Select,"Apr 1, 2023",NaN,5000 Meters,American Rivers Outdoor Performance List,Women
22,"Peterson, Lily",FR-1,Wartburg,19:30.44,UW-Platteville Invitational,"Apr 14, 2023",NaN,5000 Meters,American Rivers Outdoor Performance List,Women
23,"Bytnar, Layken",SO-2,Central College,19:31.92,Wartburg Outdoor Select,"Apr 1, 2023",NaN,5000 Meters,American Rivers Outdoor Performance List,Women
24,"Kallhoff, Claire",JR-3,Nebraska Wesleyan,19:36.16,2023 Central Nebraska Challenge,"Apr 1, 2023",NaN,5000 Meters,American Rivers Outdoor Performance List,Women
25,"Davidson, Lindsey",SO-2,Central College,19:36.67,Wartburg Outdoor Select,"Apr 1, 2023",NaN,5000 Meters,American Rivers Outdoor Performance List,Women
1,"Green, Jacob",SO-2,Wartburg,29:26.61,Wash U Distance Carnival Saturday 2023,"Apr 1, 2023",NaN,"10,000 Meters",American Rivers Outdoor Performance List,Men
2,"Shirley-Fairbairn, Morgan",SR-4,Wartburg,30:17.16,Wash U Distance Carnival Saturday 2023,"Apr 1, 2023",NaN,"10,000 Meters",American Rivers Outdoor Performance List,Men
3,"Schmitz, Sam",SO-2,Wartburg,31:16.15,Wash U Distance Carnival Saturday 2023,"Apr 1, 2023",NaN,"10,000 Meters",American Rivers Outdoor Performance List,Men
4,"Barry, Ian",SO-2,Wartburg,31:26.43,Wartburg Outdoor Select,"Apr 1, 2023",NaN,"10,000 Meters",American Rivers Outdoor Performance List,Men
5,"Larson, Eli",FR-1,Wartburg,31:27.18,Wartburg Outdoor Select,"Apr 1, 2023",NaN,"10,000 Meters",American Rivers Outdoor Performance List,Men
6,"Goodenbour, Michael",SO-2,Wartburg,31:31.81,Wartburg Outdoor Select,"Apr 1, 2023",NaN,"10,000 Meters",American Rivers Outdoor Performance List,Men
7,"Poock, Andrew",SO-2,Wartburg,32:57.99,Wartburg Outdoor Select,"Apr 1, 2023",NaN,"10,000 Meters",American Rivers Outdoor Performance List,Men
8,"Noreen, Cameron",FR-1,Wartburg,33:04.30,Wartburg Outdoor Select,"Apr 1, 2023",NaN,"10,000 Meters",American Rivers Outdoor Performance List,Men
9,"Sadler, Kaden",SO-2,Buena Vista,33:23.33,Sioux City Relays 2023,"Apr 14, 2023",NaN,"10,000 Meters",American Rivers Outdoor Performance List,Men
10,"Kanago, Gad",SO-2,Coe,33:47.50,Wash U Distance Carnival Friday Night,"Mar 31, 2023",NaN,"10,000 Meters",American Rivers Outdoor Performance List,Men
11,"Kleman, Lewis",JR-3,Coe,33:51.09,Wash U Distance Carnival Friday Night,"Mar 31, 2023",NaN,"10,000 Meters",American Rivers Outdoor Performance List,Men
12,"Flaws, Jon",JR-3,Buena Vista,34:13.50,Sioux City Relays 2023,"Apr 14, 2023",NaN,"10,000 Meters",American Rivers Outdoor Performance List,Men
13,"Thoma, Jared",JR-3,Coe,34:21.68,Wash U Distance Carnival Friday Night,"Mar 31, 2023",NaN,"10,000 Meters",American Rivers Outdoor Performance List,Men
14,"Piskorski, Hadyn",FR-1,Buena Vista,35:18.68,Sioux City Relays 2023,"Apr 14, 2023",NaN,"10,000 Meters",American Rivers Outdoor Performance List,Men
15,"Marrero, Philip",SO-2,Coe,36:02.84,Wash U Distance Carnival Friday Night,"Mar 31, 2023",NaN,"10,000 Meters",American Rivers Outdoor Performance List,Men
16,"Long, Tim",SO-2,Coe,38:09.70,Wash U Distance Carnival Friday Night,"Mar 31, 2023",NaN,"10,000 Meters",American Rivers Outdoor Performance List,Men
1,"Parker, Kassie",SR-4,Loras,32:36.22,Stanford Invitational,"Mar 31, 2023",NaN,"10,000 Meters",American Rivers Outdoor Performance List,Women
2,"Hostager, Shaelyn",SO-2,Wartburg,35:21.23,Wash U Distance Carnival Saturday 2023,"Apr 1, 2023",NaN,"10,000 Meters",American Rivers Outdoor Performance List,Women
3,"Paulson, Natalie",JR-3,Wartburg,36:59.06,Wash U Distance Carnival Saturday 2023,"Apr 1, 2023",NaN,"10,000 Meters",American Rivers Outdoor Performance List,Women
4,"Hill, Hailey",SO-2,Central College,37:41.30,Wash U Distance Carnival Saturday 2023,"Apr 1, 2023",NaN,"10,000 Meters",American Rivers Outdoor Performance List,Women
5,"Giardina, Kelly",FR-1,Wartburg,38:19.55,Wartburg Outdoor Select,"Apr 1, 2023",NaN,"10,000 Meters",American Rivers Outdoor Performance List,Women
6,"Boge, Lillian",FR-1,Wartburg,38:27.83,Wartburg Outdoor Select,"Apr 1, 2023",NaN,"10,000 Meters",American Rivers Outdoor Performance List,Women
7,"Carlson, Addy",SO-2,Wartburg,39:56.32,Wartburg Outdoor Select,"Apr 1, 2023",NaN,"10,000 Meters",American Rivers Outdoor Performance List,Women
8,"Hoesing, Emily",SR-4,Buena Vista,40:46.96,Sioux City Relays 2023,"Apr 14, 2023",NaN,"10,000 Meters",American Rivers Outdoor Performance List,Women
1,"Hinegardner, Sailor",JR-3,Wartburg,15.01,Kansas Relays,"Apr 13, 2023",7.2,100 Hurdles,American Rivers Outdoor Performance List,Women
2,"Arnold, Audrey",SO-2,Simpson (Iowa),15.15,Dutch-Storm Dual Meet,"Apr 14, 2023",2.0,100 Hurdles,American Rivers Outdoor Performance List,Women
3,"Alley, Grace",SO-2,Loras,15.31,Bobcat Invitational 2023,"Mar 30, 2023",2.3,100 Hurdles,American Rivers Outdoor Performance List,Women
4,"Bohlen, Olivia",FR-1,Central College,15.36,Dutch Invitational 2023,"Apr 7, 2023",2.7,100 Hurdles,American Rivers Outdoor Performance List,Women
5,"Lambson, Aricka",JR-3,Wartburg,15.54,Wartburg Outdoor Select,"Apr 1, 2023",2.5,100 Hurdles,American Rivers Outdoor Performance List,Women
6,"Green, Merryl",SR-4,Loras,15.58,UW-Platteville Invitational,"Apr 14, 2023",3.0,100 Hurdles,American Rivers Outdoor Performance List,Women
6,"Sump, Jessica",SO-2,Buena Vista,15.58,USD Early Bird,"Apr 7, 2023",4.5,100 Hurdles,American Rivers Outdoor Performance List,Women
8,"DeVault, Maddax",FR-1,Simpson (Iowa),15.60,Dutch-Storm Dual Meet,"Apr 14, 2023",2.0,100 Hurdles,American Rivers Outdoor Performance List,Women
9,"Hourigan, Keeley",SO-2,Nebraska Wesleyan,15.71,Doane - Wesleyan Dual 2023,"Apr 7, 2023",1.3,100 Hurdles,American Rivers Outdoor Performance List,Women
10,"Johnson, Demetria",SR-4,Dubuque,16.05,Spartan Opener,"Apr 2, 2023",3.1,100 Hurdles,American Rivers Outdoor Performance List,Women
11,"Elco, Annika",FR-1,Luther,16.08,Norse Invite,"Apr 15, 2023",1.6,100 Hurdles,American Rivers Outdoor Performance List,Women
12,"Lundquist, Emma",SO-2,Dubuque,16.62,Good Friday Open,"Apr 7, 2023",2.1,100 Hurdles,American Rivers Outdoor Performance List,Women
13,"Lamm, Karsyn",SO-2,Central College,16.78,Dutch-Storm Dual Meet,"Apr 14, 2023",2.0,100 Hurdles,American Rivers Outdoor Performance List,Women
14,"Hays, Madison",FR-1,Simpson (Iowa),17.02,Dutch-Storm Dual Meet,"Apr 14, 2023",2.0,100 Hurdles,American Rivers Outdoor Performance List,Women
15,"Foxhoven, Hailey",SO-2,Wartburg,17.10,Ashton May Invitational,"Apr 7, 2023",4.2,100 Hurdles,American Rivers Outdoor Performance List,Women
16,"Lopez, Carla",SO-2,Buena Vista,17.23,Sioux City Relays 2023,"Apr 14, 2023",2.4,100 Hurdles,American Rivers Outdoor Performance List,Women
17,"Derrick, Amil-lion",FR-1,Buena Vista,17.33,Mustang Open,"Apr 1, 2023",0.8,100 Hurdles,American Rivers Outdoor Performance List,Women
18,"Johnson, Aaliyah",SO-2,Simpson (Iowa),17.35,Dutch-Storm Dual Meet,"Apr 14, 2023",2.0,100 Hurdles,American Rivers Outdoor Performance List,Women
19,"Prohaska, Meghan",JR-3,Dubuque,17.56,Good Friday Open,"Apr 7, 2023",1.2,100 Hurdles,American Rivers Outdoor Performance List,Women
20,"Zoltowska, Victoria",SO-2,Dubuque,17.60,UW-Platteville Invitational,"Apr 14, 2023",3.0,100 Hurdles,American Rivers Outdoor Performance List,Women
