Rank,Athlete(s),Year,Team,Time/Distance/Points,Meet,Meet Date,Wind,Event,Conference,Gender
19,"Hoffman, Ethan",FR-1,Trine,35:26.24,Indiana DIII Track and Field Meet,"Apr 15, 2023",NaN,"10,000 Meters",Michigan Intercollegiate Outdoor Performance List,Men
20,"Etherington, Andrew",JR-3,Adrian,36:33.30,Don Kleinow Memorial Invitational,"Apr 14, 2023",NaN,"10,000 Meters",Michigan Intercollegiate Outdoor Performance List,Men
21,"Pugh, Wyatt",FR-1,Adrian,36:44.40,Don Kleinow Memorial Invitational,"Apr 14, 2023",NaN,"10,000 Meters",Michigan Intercollegiate Outdoor Performance List,Men
22,"Oberman, James",FR-1,Adrian,36:57.33,Don Kleinow Memorial Invitational,"Apr 14, 2023",NaN,"10,000 Meters",Michigan Intercollegiate Outdoor Performance List,Men
23,"Shelton, Gavin",FR-1,Adrian,37:17.44,Don Kleinow Memorial Invitational,"Apr 14, 2023",NaN,"10,000 Meters",Michigan Intercollegiate Outdoor Performance List,Men
24,"Bilen, Tim",JR-3,Adrian,38:05.77,Don Kleinow Memorial Invitational,"Apr 14, 2023",NaN,"10,000 Meters",Michigan Intercollegiate Outdoor Performance List,Men
25,"Fletcher, Matthew",FR-1,Adrian,39:53.50,Don Kleinow Memorial Invitational,"Apr 14, 2023",NaN,"10,000 Meters",Michigan Intercollegiate Outdoor Performance List,Men
1,"Tucker, Anastasia",SR-4,Hope,34:24.97,Raleigh Relays,"Mar 23, 2023",NaN,"10,000 Meters",Michigan Intercollegiate Outdoor Performance List,Women
2,"McCulloch, Megan",SR-4,Albion,36:11.27,Bison Outdoor Classic,"Apr 14, 2023",NaN,"10,000 Meters",Michigan Intercollegiate Outdoor Performance List,Women
3,"Ruiter-Diaz, Sienna",SO-2,Calvin,36:20.49,Wash U Distance Carnival Saturday 2023,"Apr 1, 2023",NaN,"10,000 Meters",Michigan Intercollegiate Outdoor Performance List,Women
4,"DeGroot, Janie",SO-2,Hope,40:04.37,Emory Spring Break Classic 2023,"Mar 17, 2023",NaN,"10,000 Meters",Michigan Intercollegiate Outdoor Performance List,Women
5,"Coderre, Ellie",FR-1,Hope,40:32.13,Emory Spring Break Classic 2023,"Mar 17, 2023",NaN,"10,000 Meters",Michigan Intercollegiate Outdoor Performance List,Women
6,"Vellinga, Claire",FR-1,Hope,43:44.47,Emory Spring Break Classic 2023,"Mar 17, 2023",NaN,"10,000 Meters",Michigan Intercollegiate Outdoor Performance List,Women
7,"Parker, Hannah",SO-2,Trine,44:15.05,Indiana DIII Track and Field Meet,"Apr 15, 2023",NaN,"10,000 Meters",Michigan Intercollegiate Outdoor Performance List,Women
1,"Edmond, Nayaisha",JR-3,Albion,15.13,Gibson Invitational & Multis,"Apr 13, 2023",1.2,100 Hurdles,Michigan Intercollegiate Outdoor Performance List,Women
2,"Mericle, Brynn",FR-1,Trine,15.93,Emory Thrills in the Hills 2023,"Mar 24, 2023",-0.9,100 Hurdles,Michigan Intercollegiate Outdoor Performance List,Women
3,"DeJonge, Mia",FR-1,Calvin,15.95,Don Kleinow Memorial Invitational,"Apr 14, 2023",0.6,100 Hurdles,Michigan Intercollegiate Outdoor Performance List,Women
4,"Taghon, Andrea",JR-3,Alma,16.26,Bill Bippes Cougar Classic - 2nd Annual,"Mar 31, 2023",3.2,100 Hurdles,Michigan Intercollegiate Outdoor Performance List,Women
5,"Norkowski, Emily",SO-2,Olivet,16.27,Don Kleinow Memorial Invitational,"Apr 14, 2023",1.5,100 Hurdles,Michigan Intercollegiate Outdoor Performance List,Women
6,"Snyder, Helena",SO-2,Alma,16.44,Don Kleinow Memorial Invitational,"Apr 14, 2023",0.6,100 Hurdles,Michigan Intercollegiate Outdoor Performance List,Women
7,"Askins, Colette",JR-3,Albion,16.69,"2023 Albion, Alma, Olivet Triangular","Apr 7, 2023",-0.3,100 Hurdles,Michigan Intercollegiate Outdoor Performance List,Women
8,"Wichert, Allison",FR-1,Alma,16.90,Don Kleinow Memorial Invitational,"Apr 14, 2023",0.6,100 Hurdles,Michigan Intercollegiate Outdoor Performance List,Women
9,"Jackson, Adrianne",FR-1,Trine,16.95,Indiana Tech Good Friday meet,"Apr 7, 2023",0.8,100 Hurdles,Michigan Intercollegiate Outdoor Performance List,Women
10,"Baker, Kristin",FR-1,Trine,17.10,Indiana Tech Good Friday meet,"Apr 7, 2023",0.8,100 Hurdles,Michigan Intercollegiate Outdoor Performance List,Women
11,"DeJonge, Katelyn",FR-1,Calvin,17.18,Don Kleinow Memorial Invitational,"Apr 14, 2023",1.5,100 Hurdles,Michigan Intercollegiate Outdoor Performance List,Women
12,"Eldridge, London",JR-3,Olivet,17.30,"2023 Albion, Alma, Olivet Triangular","Apr 7, 2023",-0.3,100 Hurdles,Michigan Intercollegiate Outdoor Performance List,Women
13,"Belmas, Jenna",SO-2,Alma,17.72,Don Kleinow Memorial Invitational,"Apr 14, 2023",0.3,100 Hurdles,Michigan Intercollegiate Outdoor Performance List,Women
14,"Weiss, Aumrie",FR-1,Trine,17.81,Spartan Invite,"Mar 31, 2023",1.8,100 Hurdles,Michigan Intercollegiate Outdoor Performance List,Women
15,"Loew, Anna",SO-2,Albion,17.97,"2023 Albion, Alma, Olivet Triangular","Apr 7, 2023",NWI,100 Hurdles,Michigan Intercollegiate Outdoor Performance List,Women
16,"Walker, Kaitelyn",FR-1,Alma,19.27,Bill Bippes Cougar Classic - 2nd Annual,"Mar 31, 2023",3.2,100 Hurdles,Michigan Intercollegiate Outdoor Performance List,Women
17,"Kramer, Meredith",FR-1,Hope,21.52,Emory Spring Break Classic 2023,"Mar 17, 2023",3.2,100 Hurdles,Michigan Intercollegiate Outdoor Performance List,Women
18,"Carpentier, Madie",FR-1,Adrian,21.64,Don Kleinow Memorial Invitational,"Apr 14, 2023",0.6,100 Hurdles,Michigan Intercollegiate Outdoor Performance List,Women
1,"Gladieux, Jake",SR-4,Trine,14.31,Spartan Invite,"Mar 31, 2023",1.6,110 Hurdles,Michigan Intercollegiate Outdoor Performance List,Men
2,"Spohn, Greysen",JR-3,Trine,14.95,Indiana Tech Good Friday meet,"Apr 7, 2023",2.3,110 Hurdles,Michigan Intercollegiate Outdoor Performance List,Men
3,"Selby, Evan",SR-4,Trine,15.01,Indiana DIII Track and Field Meet,"Apr 15, 2023",3.4,110 Hurdles,Michigan Intercollegiate Outdoor Performance List,Men
4,"Player, Jackson",SR-4,Hope,15.10,Don McGarey Invitational,"Mar 24, 2023",2.3,110 Hurdles,Michigan Intercollegiate Outdoor Performance List,Men
5,"Jewett, Kanaan",FR-1,Trine,15.92,Indiana DIII Track and Field Meet,"Apr 15, 2023",3.4,110 Hurdles,Michigan Intercollegiate Outdoor Performance List,Men
6,"Light, Josh",SR-4,Adrian,15.94,Don Kleinow Memorial Invitational,"Apr 14, 2023",0.3,110 Hurdles,Michigan Intercollegiate Outdoor Performance List,Men
7,"Adedapo, King David",SO-2,Albion,16.47,"2023 Albion, Alma, Olivet Triangular","Apr 7, 2023",0.6,110 Hurdles,Michigan Intercollegiate Outdoor Performance List,Men
8,"Woolum, Nathaniel",SR-4,Hope,16.64,Emory Spring Break Classic 2023,"Mar 17, 2023",2.1,110 Hurdles,Michigan Intercollegiate Outdoor Performance List,Men
9,"Duvvuru, Ashish",SR-4,Hope,17.31,Don McGarey Invitational,"Mar 24, 2023",1.9,110 Hurdles,Michigan Intercollegiate Outdoor Performance List,Men
10,"Butler, Jordon",SO-2,Olivet,18.23,"2023 Albion, Alma, Olivet Triangular","Apr 7, 2023",0.6,110 Hurdles,Michigan Intercollegiate Outdoor Performance List,Men
11,"Downey, John",SR-4,Olivet,18.32,Margaret Simmons Invite 23,"Mar 24, 2023",NWI,110 Hurdles,Michigan Intercollegiate Outdoor Performance List,Men
1,"Gladieux, Jake",SR-4,Trine,53.05,Emory Thrills in the Hills 2023,"Mar 24, 2023",NaN,400 Hurdles,Michigan Intercollegiate Outdoor Performance List,Men
2,"Cousino, Asher",SO-2,Adrian,55.71,Jack Shaw Invitational,"Apr 7, 2023",NaN,400 Hurdles,Michigan Intercollegiate Outdoor Performance List,Men
3,"Selby, Evan",SR-4,Trine,55.92,Indiana Tech Good Friday meet,"Apr 7, 2023",NaN,400 Hurdles,Michigan Intercollegiate Outdoor Performance List,Men
4,"Adedapo, King David",SO-2,Albion,56.08,"2023 Albion, Alma, Olivet Triangular","Apr 7, 2023",NaN,400 Hurdles,Michigan Intercollegiate Outdoor Performance List,Men
5,"Woolum, Nathaniel",SR-4,Hope,57.05,Don McGarey Invitational,"Mar 24, 2023",NaN,400 Hurdles,Michigan Intercollegiate Outdoor Performance List,Men
6,"Kvalevog, Weston",SR-4,Adrian,58.70,Jack Shaw Invitational,"Apr 7, 2023",NaN,400 Hurdles,Michigan Intercollegiate Outdoor Performance List,Men
7,"Player, Jackson",SR-4,Hope,58.86,Indiana Tech Good Friday meet,"Apr 7, 2023",NaN,400 Hurdles,Michigan Intercollegiate Outdoor Performance List,Men
8,"Trudell, Josh",FR-1,Adrian,59.85,Jack Shaw Invitational,"Apr 7, 2023",NaN,400 Hurdles,Michigan Intercollegiate Outdoor Performance List,Men
9,"Holloway, Jonathan",FR-1,Olivet,1:00.04,"2023 Albion, Alma, Olivet Triangular","Apr 7, 2023",NaN,400 Hurdles,Michigan Intercollegiate Outdoor Performance List,Men
10,"Miller, Samuel",SO-2,Hope,1:00.15,Wheaton Invitational 2023,"Apr 14, 2023",NaN,400 Hurdles,Michigan Intercollegiate Outdoor Performance List,Men
11,"Maxima, Jordan",FR-1,Alma,1:00.53,Don Kleinow Memorial Invitational,"Apr 14, 2023",NaN,400 Hurdles,Michigan Intercollegiate Outdoor Performance List,Men
12,"Leisher, Ilem",FR-1,Kalamazoo,1:01.15,Jack Shaw Invitational,"Apr 7, 2023",NaN,400 Hurdles,Michigan Intercollegiate Outdoor Performance List,Men
13,"Ennen, Joshua",SO-2,Hope,1:01.33,Don McGarey Invitational,"Mar 24, 2023",NaN,400 Hurdles,Michigan Intercollegiate Outdoor Performance List,Men
14,"Stavros, Brayden",SO-2,Albion,1:01.75,"2023 Albion, Alma, Olivet Triangular","Apr 7, 2023",NaN,400 Hurdles,Michigan Intercollegiate Outdoor Performance List,Men
15,"Lamey, Braxton",JR-3,Alma,1:02.67,Don Kleinow Memorial Invitational,"Apr 14, 2023",NaN,400 Hurdles,Michigan Intercollegiate Outdoor Performance List,Men
16,"Thomas, Levi",SO-2,Kalamazoo,1:02.77,Jack Shaw Invitational,"Apr 7, 2023",NaN,400 Hurdles,Michigan Intercollegiate Outdoor Performance List,Men
17,"Duvvuru, Ashish",SR-4,Hope,1:05.46,Emory Spring Break Classic 2023,"Mar 17, 2023",NaN,400 Hurdles,Michigan Intercollegiate Outdoor Performance List,Men
18,"Chafty, David",SO-2,Albion,1:06.54,"2023 Albion, Alma, Olivet Triangular","Apr 7, 2023",NaN,400 Hurdles,Michigan Intercollegiate Outdoor Performance List,Men
19,"Peterson, Silas",JR-3,Hope,1:13.03,Emory Spring Break Classic 2023,"Mar 17, 2023",NaN,400 Hurdles,Michigan Intercollegiate Outdoor Performance List,Men
1,"Mericle, Brynn",FR-1,Trine,1:06.76,Indiana Tech Good Friday meet,"Apr 7, 2023",NaN,400 Hurdles,Michigan Intercollegiate Outdoor Performance List,Women
2,"Jackson, Adrianne",FR-1,Trine,1:07.21,Indiana Tech Good Friday meet,"Apr 7, 2023",NaN,400 Hurdles,Michigan Intercollegiate Outdoor Performance List,Women
3,"Taghon, Andrea",JR-3,Alma,1:07.30,"2023 Albion, Alma, Olivet Triangular","Apr 7, 2023",NaN,400 Hurdles,Michigan Intercollegiate Outdoor Performance List,Women
4,"Eldridge, London",JR-3,Olivet,1:07.64,"2023 Albion, Alma, Olivet Triangular","Apr 7, 2023",NaN,400 Hurdles,Michigan Intercollegiate Outdoor Performance List,Women
5,"DeJonge, Mia",FR-1,Calvin,1:08.18,Don Kleinow Memorial Invitational,"Apr 14, 2023",NaN,400 Hurdles,Michigan Intercollegiate Outdoor Performance List,Women
6,"Weiss, Aumrie",FR-1,Trine,1:10.20,Indiana Tech Good Friday meet,"Apr 7, 2023",NaN,400 Hurdles,Michigan Intercollegiate Outdoor Performance List,Women
7,"Askins, Colette",JR-3,Albion,1:10.42,"2023 Albion, Alma, Olivet Triangular","Apr 7, 2023",NaN,400 Hurdles,Michigan Intercollegiate Outdoor Performance List,Women
8,"Baker, Kristin",FR-1,Trine,1:10.94,Spartan Invite,"Mar 31, 2023",NaN,400 Hurdles,Michigan Intercollegiate Outdoor Performance List,Women
9,"Johnson, Elliana",FR-1,Hope,1:11.47,Wheaton Invitational 2023,"Apr 14, 2023",NaN,400 Hurdles,Michigan Intercollegiate Outdoor Performance List,Women
10,"Wichert, Allison",FR-1,Alma,1:14.02,"2023 Albion, Alma, Olivet Triangular","Apr 7, 2023",NaN,400 Hurdles,Michigan Intercollegiate Outdoor Performance List,Women
11,"Belmas, Jenna",SO-2,Alma,1:14.76,Don Kleinow Memorial Invitational,"Apr 14, 2023",NaN,400 Hurdles,Michigan Intercollegiate Outdoor Performance List,Women
12,"Vidra, Meghan",JR-3,Adrian,1:19.26,Jack Shaw Invitational,"Apr 7, 2023",NaN,400 Hurdles,Michigan Intercollegiate Outdoor Performance List,Women
13,"Guzdziol, Emily",FR-1,Adrian,1:19.32,Don Kleinow Memorial Invitational,"Apr 14, 2023",NaN,400 Hurdles,Michigan Intercollegiate Outdoor Performance List,Women
14,"Kramer, Meredith",FR-1,Hope,1:19.45,Wheaton Invitational 2023,"Apr 14, 2023",NaN,400 Hurdles,Michigan Intercollegiate Outdoor Performance List,Women
15,"Loew, Anna",SO-2,Albion,1:22.19,"2023 Albion, Alma, Olivet Triangular","Apr 7, 2023",NaN,400 Hurdles,Michigan Intercollegiate Outdoor Performance List,Women
1,"Swinson, Eric",SO-2,Calvin,9:22.80,Wash U Distance Carnival Saturday 2023,"Apr 1, 2023",NaN,3000 Steeplechase,Michigan Intercollegiate Outdoor Performance List,Men
2,"Henz, Nick",SO-2,Calvin,9:26.92,Wash U Distance Carnival Saturday 2023,"Apr 1, 2023",NaN,3000 Steeplechase,Michigan Intercollegiate Outdoor Performance List,Men
3,"Campbell, Daniel",JR-3,Hope,9:40.31,Don McGarey Invitational,"Mar 24, 2023",NaN,3000 Steeplechase,Michigan Intercollegiate Outdoor Performance List,Men
4,"Lapp, Aidan",SR-4,Trine,10:04.69,Indiana DIII Track and Field Meet,"Apr 15, 2023",NaN,3000 Steeplechase,Michigan Intercollegiate Outdoor Performance List,Men
5,"Smith, Austin",JR-3,Trine,10:07.15,Indiana DIII Track and Field Meet,"Apr 15, 2023",NaN,3000 Steeplechase,Michigan Intercollegiate Outdoor Performance List,Men
6,"Bogard, Anders",SR-4,Hope,10:12.24,Emory Spring Break Classic 2023,"Mar 17, 2023",NaN,3000 Steeplechase,Michigan Intercollegiate Outdoor Performance List,Men
7,"Lamey, Braxton",JR-3,Alma,10:20.31,30th Annual IWU Polar Bear Invite,"Mar 24, 2023",NaN,3000 Steeplechase,Michigan Intercollegiate Outdoor Performance List,Men
8,"Germain, Hayden",JR-3,Olivet,10:20.91,"2023 Albion, Alma, Olivet Triangular","Apr 7, 2023",NaN,3000 Steeplechase,Michigan Intercollegiate Outdoor Performance List,Men
9,"Harlow, Jonathan",FR-1,Hope,10:22.60,Don McGarey Invitational,"Mar 24, 2023",NaN,3000 Steeplechase,Michigan Intercollegiate Outdoor Performance List,Men
10,"Houvener, Will",FR-1,Adrian,10:24.77,Jack Shaw Invitational,"Apr 7, 2023",NaN,3000 Steeplechase,Michigan Intercollegiate Outdoor Performance List,Men
11,"Knowles, Price",JR-3,Trine,10:28.71,Indiana DIII Track and Field Meet,"Apr 15, 2023",NaN,3000 Steeplechase,Michigan Intercollegiate Outdoor Performance List,Men
12,"Hoop, Matt",FR-1,Trine,10:36.68,Indiana DIII Track and Field Meet,"Apr 15, 2023",NaN,3000 Steeplechase,Michigan Intercollegiate Outdoor Performance List,Men
13,"Tutrow, Lucas",FR-1,Trine,10:40.62,Emory Thrills in the Hills 2023,"Mar 24, 2023",NaN,3000 Steeplechase,Michigan Intercollegiate Outdoor Performance List,Men
14,"Record, Matthew",JR-3,Albion,10:42.46,"2023 Albion, Alma, Olivet Triangular","Apr 7, 2023",NaN,3000 Steeplechase,Michigan Intercollegiate Outdoor Performance List,Men
15,"Flint, Noah",SR-4,Albion,10:42.96,"2023 Albion, Alma, Olivet Triangular","Apr 7, 2023",NaN,3000 Steeplechase,Michigan Intercollegiate Outdoor Performance List,Men
16,"Shoup, Eli",FR-1,Trine,10:43.59,Yellow Jacket Collegiate Outdoor,"Mar 25, 2023",NaN,3000 Steeplechase,Michigan Intercollegiate Outdoor Performance List,Men
17,"Lynch, Clayton",FR-1,Adrian,10:52.15,Jack Shaw Invitational,"Apr 7, 2023",NaN,3000 Steeplechase,Michigan Intercollegiate Outdoor Performance List,Men
18,"Feudi, Noah",SO-2,Olivet,11:00.12,"2023 Albion, Alma, Olivet Triangular","Apr 7, 2023",NaN,3000 Steeplechase,Michigan Intercollegiate Outdoor Performance List,Men
1,"Allman, Jenna",SO-2,Calvin,11:08.32,Wash U Distance Carnival Saturday 2023,"Apr 1, 2023",NaN,3000 Steeplechase,Michigan Intercollegiate Outdoor Performance List,Women
2,"Bieth, Samantha",SR-4,Albion,11:31.59,Bison Outdoor Classic,"Apr 14, 2023",NaN,3000 Steeplechase,Michigan Intercollegiate Outdoor Performance List,Women
3,"Winiarski, Brynne",JR-3,Calvin,11:43.10,Wash U Distance Carnival Saturday 2023,"Apr 1, 2023",NaN,3000 Steeplechase,Michigan Intercollegiate Outdoor Performance List,Women
4,"Struck, Maddy",SO-2,Hope,11:54.52,Emory Spring Break Classic 2023,"Mar 17, 2023",NaN,3000 Steeplechase,Michigan Intercollegiate Outdoor Performance List,Women
5,"Tebben, Natalie",SO-2,Calvin,12:00.00,Wash U Distance Carnival Saturday 2023,"Apr 1, 2023",NaN,3000 Steeplechase,Michigan Intercollegiate Outdoor Performance List,Women
6,"Bull, Sophie",FR-1,Calvin,12:02.64,Wash U Invite,"Mar 31, 2023",NaN,3000 Steeplechase,Michigan Intercollegiate Outdoor Performance List,Women
7,"Kortman, Cath",SO-2,Calvin,12:15.84,Wash U Invite,"Mar 31, 2023",NaN,3000 Steeplechase,Michigan Intercollegiate Outdoor Performance List,Women
8,"Kuhlmann, Kennedy",SO-2,Hope,12:19.66,Emory Spring Break Classic 2023,"Mar 17, 2023",NaN,3000 Steeplechase,Michigan Intercollegiate Outdoor Performance List,Women
9,"Peters, Abbey",SO-2,Olivet,12:32.98,Margaret Simmons Invite 23,"Mar 24, 2023",NaN,3000 Steeplechase,Michigan Intercollegiate Outdoor Performance List,Women
10,"Taylor, Laura",SO-2,Hope,12:33.11,Emory Spring Break Classic 2023,"Mar 17, 2023",NaN,3000 Steeplechase,Michigan Intercollegiate Outdoor Performance List,Women
11,"Cole, Katie",JR-3,Hope,12:47.53,Emory Spring Break Classic 2023,"Mar 17, 2023",NaN,3000 Steeplechase,Michigan Intercollegiate Outdoor Performance List,Women
12,"Berlew, Katie",SO-2,Trine,12:50.85,Indiana Tech Good Friday meet,"Apr 7, 2023",NaN,3000 Steeplechase,Michigan Intercollegiate Outdoor Performance List,Women
13,"Unger, Emily",SR-4,Hope,13:13.26,Indiana Tech Good Friday meet,"Apr 7, 2023",NaN,3000 Steeplechase,Michigan Intercollegiate Outdoor Performance List,Women
1,"Puczkowski, Davis, Gordon Jr., Chapman",NA,Albion,41.95,UNCW Seahawk Invitational,"Mar 3, 2023",NaN,4 x 100 Relay,Michigan Intercollegiate Outdoor Performance List,Men
2,"Rice, Holloway, Jennings, Frenchko",NA,Alma,41.98,Don Kleinow Memorial Invitational,"Apr 14, 2023",NaN,4 x 100 Relay,Michigan Intercollegiate Outdoor Performance List,Men
3,"Harris, Gladieux, Thonn, Spohn",NA,Trine,42.69,Emory Thrills in the Hills 2023,"Mar 24, 2023",NaN,4 x 100 Relay,Michigan Intercollegiate Outdoor Performance List,Men
4,"Brown, Butler, Miller, Newman",NA,Olivet,42.72,"2023 Albion, Alma, Olivet Triangular","Apr 7, 2023",NaN,4 x 100 Relay,Michigan Intercollegiate Outdoor Performance List,Men
5,"Daniels, Sanders, McNiff, Danitz",NA,Hope,43.28,Don McGarey Invitational,"Mar 24, 2023",NaN,4 x 100 Relay,Michigan Intercollegiate Outdoor Performance List,Men
1,"Schmidt, Behrens, Dodge, Schermerhorn",NA,Hope,47.82,Wheaton Invitational 2023,"Apr 14, 2023",NaN,4 x 100 Relay,Michigan Intercollegiate Outdoor Performance List,Women
2,"Edmond, McDowell, Askins, Campbell",NA,Albion,49.51,"2023 Albion, Alma, Olivet Triangular","Apr 7, 2023",NaN,4 x 100 Relay,Michigan Intercollegiate Outdoor Performance List,Women
3,"Miller, Forker, Machino, Ricks",NA,Trine,49.98,Indiana Tech Good Friday meet,"Apr 7, 2023",NaN,4 x 100 Relay,Michigan Intercollegiate Outdoor Performance List,Women
4,"Bigham, Taghon, Gotaas, Snyder",NA,Alma,51.92,"2023 Albion, Alma, Olivet Triangular","Apr 7, 2023",NaN,4 x 100 Relay,Michigan Intercollegiate Outdoor Performance List,Women
5,"Mathews, Peterson, Mougrabi, Salazar",NA,Adrian,51.93,Don Kleinow Memorial Invitational,"Apr 14, 2023",NaN,4 x 100 Relay,Michigan Intercollegiate Outdoor Performance List,Women
6,"Johnson, Eldridge, Jolliff, DeVault",NA,Olivet,53.58,"2023 Albion, Alma, Olivet Triangular","Apr 7, 2023",NaN,4 x 100 Relay,Michigan Intercollegiate Outdoor Performance List,Women
1,"Marsh, Meder, Guidone, Woolum",NA,Hope,3:19.93,Wheaton Invitational 2023,"Apr 14, 2023",NaN,4 x 400 Relay,Michigan Intercollegiate Outdoor Performance List,Men
2,"Selby, Gladieux, Smith, Pike",NA,Trine,3:25.35,Spartan Invite,"Mar 31, 2023",NaN,4 x 400 Relay,Michigan Intercollegiate Outdoor Performance List,Men
3,"Lubberts, DeBoer, Andringa, VanderPloeg",NA,Calvin,3:26.13,Jack Shaw Invitational,"Apr 7, 2023",NaN,4 x 400 Relay,Michigan Intercollegiate Outdoor Performance List,Men
4,"Cousino, Ellis, Skinner, Kvalevog",NA,Adrian,3:26.14,Jack Shaw Invitational,"Apr 7, 2023",NaN,4 x 400 Relay,Michigan Intercollegiate Outdoor Performance List,Men
5,"McNeel, Jennings, Sims, Maxima",NA,Alma,3:26.79,Don Kleinow Memorial Invitational,"Apr 14, 2023",NaN,4 x 400 Relay,Michigan Intercollegiate Outdoor Performance List,Men
6,"Adedapo, Stavros, King, Cox",NA,Albion,3:27.82,"2023 Albion, Alma, Olivet Triangular","Apr 7, 2023",NaN,4 x 400 Relay,Michigan Intercollegiate Outdoor Performance List,Men
7,"Holloway, Brown, Mendham, Miller",NA,Olivet,3:27.91,"2023 Albion, Alma, Olivet Triangular","Apr 7, 2023",NaN,4 x 400 Relay,Michigan Intercollegiate Outdoor Performance List,Men
8,"Ewald, Reynolds, Leisher, Thomas",NA,Kalamazoo,3:49.69,Jack Shaw Invitational,"Apr 7, 2023",NaN,4 x 400 Relay,Michigan Intercollegiate Outdoor Performance List,Men
1,"Timperman, Schermerhorn, Moran, Behrens",NA,Hope,3:56.93,Wheaton Invitational 2023,"Apr 14, 2023",NaN,4 x 400 Relay,Michigan Intercollegiate Outdoor Performance List,Women
2,"Bigham, Taghon, Gotaas, Gotaas",NA,Alma,4:10.38,Don Kleinow Memorial Invitational,"Apr 14, 2023",NaN,4 x 400 Relay,Michigan Intercollegiate Outdoor Performance List,Women
3,"Georges, DeJonge, Kolka, Sall",NA,Calvin,4:12.10,Jack Shaw Invitational,"Apr 7, 2023",NaN,4 x 400 Relay,Michigan Intercollegiate Outdoor Performance List,Women
4,"Baker, Jackson, Mericle, Weiss",NA,Trine,4:16.03,Indiana Tech Good Friday meet,"Apr 7, 2023",NaN,4 x 400 Relay,Michigan Intercollegiate Outdoor Performance List,Women
5,"Eldridge, Connelly, Stevens, Tepin",NA,Olivet,4:16.75,"2023 Albion, Alma, Olivet Triangular","Apr 7, 2023",NaN,4 x 400 Relay,Michigan Intercollegiate Outdoor Performance List,Women
6,"Vea, Dunscombe, Raftis, Koutz",NA,Adrian,4:26.72,Jack Shaw Invitational,"Apr 7, 2023",NaN,4 x 400 Relay,Michigan Intercollegiate Outdoor Performance List,Women
7,"Anderson, Hankins, Sackett, Varitek",NA,Kalamazoo,4:36.46,Jack Shaw Invitational,"Apr 7, 2023",NaN,4 x 400 Relay,Michigan Intercollegiate Outdoor Performance List,Women
8,"Bieth, McCulloch, Wiegerink, Arnold",NA,Albion,4:41.77,"2023 Albion, Alma, Olivet Triangular","Apr 7, 2023",NaN,4 x 400 Relay,Michigan Intercollegiate Outdoor Performance List,Women
1,"Kvalevog, Weston",SR-4,Adrian,2.00m,Don Kleinow Memorial Invitational,"Apr 14, 2023",NaN,High Jump,Michigan Intercollegiate Outdoor Performance List,Men
2,"Spohn, Greysen",JR-3,Trine,1.89m,Indiana Tech Good Friday meet,"Apr 7, 2023",NaN,High Jump,Michigan Intercollegiate Outdoor Performance List,Men
3,"Spahr, Ethan",SO-2,Trine,1.84m,Indiana DIII Track and Field Meet,"Apr 15, 2023",NaN,High Jump,Michigan Intercollegiate Outdoor Performance List,Men
4,"Wehrly, Henry",SO-2,Albion,1.83m,"2023 Albion, Alma, Olivet Triangular","Apr 7, 2023",NaN,High Jump,Michigan Intercollegiate Outdoor Performance List,Men
4,"Player, Jackson",SR-4,Hope,1.83m,Don McGarey Invitational,"Mar 24, 2023",NaN,High Jump,Michigan Intercollegiate Outdoor Performance List,Men
4,"Gonzales, Joseph",JR-3,Alma,1.83m,"2023 Albion, Alma, Olivet Triangular","Apr 7, 2023",NaN,High Jump,Michigan Intercollegiate Outdoor Performance List,Men
7,"Sellers, Drake",FR-1,Adrian,1.80m,Jack Shaw Invitational,"Apr 7, 2023",NaN,High Jump,Michigan Intercollegiate Outdoor Performance List,Men
8,"Smith, Ashton",FR-1,Trine,1.75m,Indiana Tech Good Friday meet,"Apr 7, 2023",NaN,High Jump,Michigan Intercollegiate Outdoor Performance List,Men
8,"Reed Jr., Larry",JR-3,Albion,1.75m,"2023 Albion, Alma, Olivet Triangular","Apr 7, 2023",NaN,High Jump,Michigan Intercollegiate Outdoor Performance List,Men
10,"Smith, Najee",SO-2,Albion,1.70m,"2023 Albion, Alma, Olivet Triangular","Apr 7, 2023",NaN,High Jump,Michigan Intercollegiate Outdoor Performance List,Men
11,"Downey, John",SR-4,Olivet,1.63m,Margaret Simmons Invite 23,"Mar 24, 2023",NaN,High Jump,Michigan Intercollegiate Outdoor Performance List,Men
1,"Beaudoin, Cailey",JR-3,Adrian,1.62m,Don Kleinow Memorial Invitational,"Apr 14, 2023",NaN,High Jump,Michigan Intercollegiate Outdoor Performance List,Women
2,"Schram, Allison",SO-2,Hope,1.60m,Wheaton Invitational 2023,"Apr 14, 2023",NaN,High Jump,Michigan Intercollegiate Outdoor Performance List,Women
2,"Snyder, Helena",SO-2,Alma,1.60m,Bill Bippes Cougar Classic - 2nd Annual,"Mar 31, 2023",NaN,High Jump,Michigan Intercollegiate Outdoor Performance List,Women
4,"Heslet, Ciara",SO-2,Adrian,1.57m,Don Kleinow Memorial Invitational,"Apr 14, 2023",NaN,High Jump,Michigan Intercollegiate Outdoor Performance List,Women
5,"Christnagel, Natalie",FR-1,Hope,1.55m,Don McGarey Invitational,"Mar 24, 2023",NaN,High Jump,Michigan Intercollegiate Outdoor Performance List,Women
