Rank,Athlete(s),Year,Team,Time/Distance/Points,Meet,Meet Date,Wind,Event,Conference,Gender
6,"Doody, Sierra",FR-1,SUNY Geneseo,4:36.34,Bison Outdoor Classic,"Apr 14, 2023",NaN,1500 Meters,AARTFC Outdoor Performance List,Women
7,"Kane, Vivian",FR-1,NYU,4:37.35,Larry Ellis Invitational 2023,"Apr 14, 2023",NaN,1500 Meters,AARTFC Outdoor Performance List,Women
8,"Senthilkumar, Harrinee",FR-1,Johns Hopkins,4:37.67,Bison Outdoor Classic,"Apr 14, 2023",NaN,1500 Meters,AARTFC Outdoor Performance List,Women
9,"Seballos , Kristen",SR-4,Carnegie Mellon,4:38.97,Bison Outdoor Classic,"Apr 14, 2023",NaN,1500 Meters,AARTFC Outdoor Performance List,Women
10,"Setton, Mackenzie",FR-1,Johns Hopkins,4:41.32,Bison Outdoor Classic,"Apr 14, 2023",NaN,1500 Meters,AARTFC Outdoor Performance List,Women
11,"Burrichter, Amanda",FR-1,Houghton,4:42.72,Bison Outdoor Classic,"Apr 14, 2023",NaN,1500 Meters,AARTFC Outdoor Performance List,Women
12,"Bunke, Lauren",JR-3,Lebanon Valley,4:43.04,Bison Outdoor Classic,"Apr 14, 2023",NaN,1500 Meters,AARTFC Outdoor Performance List,Women
13,"Smith, Grace",SO-2,Grove City,4:43.06,Tomcat Invitational,"Apr 15, 2023",NaN,1500 Meters,AARTFC Outdoor Performance List,Women
14,"Zielinski, Raechel",JR-3,SUNY Geneseo,4:43.14,Geneseo Early Season Invitational,"Apr 2, 2023",NaN,1500 Meters,AARTFC Outdoor Performance List,Women
15,"Stockman, Augusta",SR-4,Vassar,4:43.82,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,1500 Meters,AARTFC Outdoor Performance List,Women
16,"Sasse, Anna",SO-2,Rowan,4:44.09,Oscar Moore Invitational 2023,"Apr 8, 2023",NaN,1500 Meters,AARTFC Outdoor Performance List,Women
17,"Catalano, Adriana",FR-1,Johns Hopkins,4:44.59,2023 Colonial Relays,"Mar 30, 2023",NaN,1500 Meters,AARTFC Outdoor Performance List,Women
18,"Carter, Kallan",SR-4,Susquehanna,4:44.93,2023 Danny Curran Invitational,"Mar 30, 2023",NaN,1500 Meters,AARTFC Outdoor Performance List,Women
19,"Nye, Gabriella",FR-1,Widener,4:45.15,Bison Outdoor Classic,"Apr 14, 2023",NaN,1500 Meters,AARTFC Outdoor Performance List,Women
20,"Smith, Amelia",SR-4,DeSales,4:45.45,2023 Messiah Multi/Invitational,"Apr 13, 2023",NaN,1500 Meters,AARTFC Outdoor Performance List,Women
21,"Hirschkind, Rachel",JR-3,SUNY Geneseo,4:45.62,RIT Invitational,"Apr 8, 2023",NaN,1500 Meters,AARTFC Outdoor Performance List,Women
22,"Sawosik, Camille",SR-4,Johns Hopkins,4:46.92,Bison Outdoor Classic,"Apr 14, 2023",NaN,1500 Meters,AARTFC Outdoor Performance List,Women
23,"Schoener, Katelyn",JR-3,Alvernia,4:47.16,Bison Outdoor Classic,"Apr 14, 2023",NaN,1500 Meters,AARTFC Outdoor Performance List,Women
24,"Hoffmann, Samantha",SO-2,Scranton,4:47.79,Bison Outdoor Classic,"Apr 14, 2023",NaN,1500 Meters,AARTFC Outdoor Performance List,Women
25,"DeMonte, Paloma",SR-4,Ithaca,4:48.15,Muhlenberg Outdoor Invitational,"Apr 1, 2023",NaN,1500 Meters,AARTFC Outdoor Performance List,Women
26,"DelViscio, Jessica",SR,York (Pa.),4:48.20,2023 Messiah Multi/Invitational,"Apr 13, 2023",NaN,1500 Meters,AARTFC Outdoor Performance List,Women
27,"Pardew, Isabelle",SR-4,Stevenson,4:48.72,York College Twilight Meet,"Apr 5, 2023",NaN,1500 Meters,AARTFC Outdoor Performance List,Women
28,"Naudus, Marie",SO-2,SUNY Geneseo,4:48.77,Bison Outdoor Classic,"Apr 14, 2023",NaN,1500 Meters,AARTFC Outdoor Performance List,Women
29,"Gladden, Stella",FR-1,NYU,4:48.82,27th Annual Monmouth University Track & Field Season Opener,"Mar 24, 2023",NaN,1500 Meters,AARTFC Outdoor Performance List,Women
30,"Diaz, Isis",FR-1,Johns Hopkins,4:48.88,George Mason Ebanks Invitational,"Apr 7, 2023",NaN,1500 Meters,AARTFC Outdoor Performance List,Women
31,"Cheng, Katherine",SO-2,NYU,4:49.06,2023 Colonial Relays,"Mar 30, 2023",NaN,1500 Meters,AARTFC Outdoor Performance List,Women
32,"Metz, Jennifer",JR-3,Brockport St.,4:49.20,Bison Outdoor Classic,"Apr 14, 2023",NaN,1500 Meters,AARTFC Outdoor Performance List,Women
33,"Zaugg, Suzanne",JR-3,Ramapo,4:49.27,Mets Outdoor Track & Field Championships,"Apr 8, 2023",NaN,1500 Meters,AARTFC Outdoor Performance List,Women
34,"Dacey, Catherine",SO-2,Union (N.Y.),4:50.09,Vassar April Invitational 2023,"Apr 7, 2023",NaN,1500 Meters,AARTFC Outdoor Performance List,Women
35,"Greene, Penelope",SO-2,SUNY Geneseo,4:50.10,RIT Invitational,"Apr 8, 2023",NaN,1500 Meters,AARTFC Outdoor Performance List,Women
36,"Grossman, Kaitlyn",SO-2,SUNY Geneseo,4:50.19,Geneseo Early Season Invitational,"Apr 2, 2023",NaN,1500 Meters,AARTFC Outdoor Performance List,Women
36,"Fowler-Conner, Lilly",SO-2,SUNY Geneseo,4:50.19,RIT Invitational,"Apr 8, 2023",NaN,1500 Meters,AARTFC Outdoor Performance List,Women
38,"Chambers, Holly",JR-3,Ursinus,4:50.36,Larry Ellis Invitational 2023,"Apr 14, 2023",NaN,1500 Meters,AARTFC Outdoor Performance List,Women
39,"Kyle, Kristina",FR-1,Springfield,4:50.46,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,1500 Meters,AARTFC Outdoor Performance List,Women
40,"Tummalapalli, Kavya",SR-4,Carnegie Mellon,4:50.53,Washington & Lee Carnival,"Mar 17, 2023",NaN,1500 Meters,AARTFC Outdoor Performance List,Women
41,"Nola, Olivia",SO-2,PSU-Behrend,4:50.54,Behrend Track and Field Invite 2023,"Apr 16, 2023",NaN,1500 Meters,AARTFC Outdoor Performance List,Women
42,"Fitzgibbon, Melissa",SR-4,Elizabethtown,4:50.58,2023 Messiah Multi/Invitational,"Apr 13, 2023",NaN,1500 Meters,AARTFC Outdoor Performance List,Women
43,"Healy, Margaret Ann",FR-1,Carnegie Mellon,4:50.87,Washington & Lee Carnival,"Mar 17, 2023",NaN,1500 Meters,AARTFC Outdoor Performance List,Women
44,"Cooper, Janie",FR-1,NYU,4:50.89,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,1500 Meters,AARTFC Outdoor Performance List,Women
45,"McCarthy, Gabriella",SO-2,SUNY Geneseo,4:51.01,RIT Invitational,"Apr 8, 2023",NaN,1500 Meters,AARTFC Outdoor Performance List,Women
46,"Bernotas, Katelyn",SR-4,Widener,4:51.33,Bison Outdoor Classic,"Apr 14, 2023",NaN,1500 Meters,AARTFC Outdoor Performance List,Women
47,"Liu, Jacqueline",FR-1,Carnegie Mellon,4:51.56,Washington & Lee Carnival,"Mar 17, 2023",NaN,1500 Meters,AARTFC Outdoor Performance List,Women
48,"DePhillips, Ella",SR-4,Oneonta,4:51.60,Bison Outdoor Classic,"Apr 14, 2023",NaN,1500 Meters,AARTFC Outdoor Performance List,Women
49,"Sheth, Lily",SO-2,Johns Hopkins,4:51.73,George Mason Ebanks Invitational,"Apr 7, 2023",NaN,1500 Meters,AARTFC Outdoor Performance List,Women
50,"Yuan, Mona",SR-4,Carnegie Mellon,4:52.22,Washington & Lee Carnival,"Mar 17, 2023",NaN,1500 Meters,AARTFC Outdoor Performance List,Women
51,"Hoegler, Emily",SO-2,TCNJ,4:52.33,Ramapo College Track & Field Invitational,"Mar 31, 2023",NaN,1500 Meters,AARTFC Outdoor Performance List,Women
52,"Callahan, Aisling",FR-1,Johns Hopkins,4:52.53,George Mason Ebanks Invitational,"Apr 7, 2023",NaN,1500 Meters,AARTFC Outdoor Performance List,Women
53,"Sweely, Jaden",SO-2,Widener,4:53.09,Bison Outdoor Classic,"Apr 14, 2023",NaN,1500 Meters,AARTFC Outdoor Performance List,Women
54,"Haley, Leah",SR-4,NYU,4:53.26,2023 Colonial Relays,"Mar 30, 2023",NaN,1500 Meters,AARTFC Outdoor Performance List,Women
55,"LaChapelle, Brenna",SR-4,Springfield,4:53.79,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,1500 Meters,AARTFC Outdoor Performance List,Women
56,"Danieu, Sierra",SO-2,RIT,4:53.80,Bison Outdoor Classic,"Apr 14, 2023",NaN,1500 Meters,AARTFC Outdoor Performance List,Women
1,"McElhennon, Gavin",SO-2,Johns Hopkins,14:17.37,Bison Outdoor Classic,"Apr 14, 2023",NaN,5000 Meters,AARTFC Outdoor Performance List,Men
2,"Li, Tommy",SO-2,Johns Hopkins,14:29.05,Bison Outdoor Classic,"Apr 14, 2023",NaN,5000 Meters,AARTFC Outdoor Performance List,Men
3,"Tobin, Ryan",SO-2,NYU,14:31.99,Larry Ellis Invitational 2023,"Apr 14, 2023",NaN,5000 Meters,AARTFC Outdoor Performance List,Men
4,"Kleiman, Matthew",JR-3,Johns Hopkins,14:38.52,Bison Outdoor Classic,"Apr 14, 2023",NaN,5000 Meters,AARTFC Outdoor Performance List,Men
5,"Coyle, Matthew",SO-2,Carnegie Mellon,14:41.72,Bison Outdoor Classic,"Apr 14, 2023",NaN,5000 Meters,AARTFC Outdoor Performance List,Men
6,"Hsu, Jacob",JR-3,Carnegie Mellon,14:45.54,Bison Outdoor Classic,"Apr 14, 2023",NaN,5000 Meters,AARTFC Outdoor Performance List,Men
7,"McCann, Michael",FR-1,Marywood,14:46.06,2023 Danny Curran Invitational,"Mar 30, 2023",NaN,5000 Meters,AARTFC Outdoor Performance List,Men
8,"Larson, Jonas",SO-2,Johns Hopkins,14:47.02,Bison Outdoor Classic,"Apr 14, 2023",NaN,5000 Meters,AARTFC Outdoor Performance List,Men
9,"Leblond, Emmanuel",FR-1,Johns Hopkins,14:47.05,Bison Outdoor Classic,"Apr 14, 2023",NaN,5000 Meters,AARTFC Outdoor Performance List,Men
10,"Bowers, Nathan",SR-4,Nazareth,14:51.19,Bison Outdoor Classic,"Apr 14, 2023",NaN,5000 Meters,AARTFC Outdoor Performance List,Men
11,"Woodward, Ben",SR-4,Rowan,14:51.20,2023 Danny Curran Invitational,"Mar 30, 2023",NaN,5000 Meters,AARTFC Outdoor Performance List,Men
12,"Podnar, Ryan",FR-1,Carnegie Mellon,14:51.75,Westminster Invitational 2023,"Apr 8, 2023",NaN,5000 Meters,AARTFC Outdoor Performance List,Men
13,"Harrell, Andrew",SR-4,Hamilton,14:52.61,27th Annual Monmouth University Track & Field Season Opener,"Mar 24, 2023",NaN,5000 Meters,AARTFC Outdoor Performance List,Men
14,"Lyndaker, Nicholas",FR-1,St. Lawrence,14:52.68,Bison Outdoor Classic,"Apr 14, 2023",NaN,5000 Meters,AARTFC Outdoor Performance List,Men
15,"Baronski, Jack",SO-2,Marywood,14:53.06,2023 Danny Curran Invitational,"Mar 30, 2023",NaN,5000 Meters,AARTFC Outdoor Performance List,Men
15,"Murphy, Charlie",JR-3,Carnegie Mellon,14:53.06,Westminster Invitational 2023,"Apr 8, 2023",NaN,5000 Meters,AARTFC Outdoor Performance List,Men
17,"Bingham, Aleksei",SR-4,RIT,14:53.26,Bison Outdoor Classic,"Apr 14, 2023",NaN,5000 Meters,AARTFC Outdoor Performance List,Men
18,"Thalheimer, Bryce",JR-3,Johns Hopkins,14:53.29,Bison Outdoor Classic,"Apr 14, 2023",NaN,5000 Meters,AARTFC Outdoor Performance List,Men
19,"Bond, Michael",SR-4,TCNJ,14:54.68,Larry Ellis Invitational 2023,"Apr 14, 2023",NaN,5000 Meters,AARTFC Outdoor Performance List,Men
20,"Bauman, Nick",JR-3,SUNY Geneseo,14:56.12,Geneseo Early Season Invitational,"Apr 2, 2023",NaN,5000 Meters,AARTFC Outdoor Performance List,Men
21,"Zainul, Mubeen",FR-1,NYU,14:56.62,Mets Outdoor Track & Field Championships,"Apr 8, 2023",NaN,5000 Meters,AARTFC Outdoor Performance List,Men
22,"Chen, Jeffrey",FR-1,NYU,14:57.57,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,5000 Meters,AARTFC Outdoor Performance List,Men
23,"Smith, Jared",SO-2,Brockport St.,15:00.52,Bison Outdoor Classic,"Apr 14, 2023",NaN,5000 Meters,AARTFC Outdoor Performance List,Men
24,"Skutt, Michael",SO-2,St. Lawrence,15:01.67,University of Vermont Quad TF Meet,"Apr 8, 2023",NaN,5000 Meters,AARTFC Outdoor Performance List,Men
25,"Patterson, Tim",SO-2,St. Vincent (Pa.),15:01.70,Bison Outdoor Classic,"Apr 14, 2023",NaN,5000 Meters,AARTFC Outdoor Performance List,Men
26,"Zavala, Jonathan",SO-2,Brockport St.,15:03.02,Geneseo Early Season Invitational,"Apr 2, 2023",NaN,5000 Meters,AARTFC Outdoor Performance List,Men
27,"Anderson, Davis",FR-1,Vassar,15:03.30,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,5000 Meters,AARTFC Outdoor Performance List,Men
28,"Kressly, Thomas",SO-2,Brockport St.,15:03.51,Geneseo Early Season Invitational,"Apr 2, 2023",NaN,5000 Meters,AARTFC Outdoor Performance List,Men
29,"Rowley, Stephen",SO-2,Misericordia,15:03.84,Bison Outdoor Classic,"Apr 14, 2023",NaN,5000 Meters,AARTFC Outdoor Performance List,Men
30,"Oiler, Connor",FR-1,Johns Hopkins,15:04.34,Bison Outdoor Classic,"Apr 14, 2023",NaN,5000 Meters,AARTFC Outdoor Performance List,Men
31,"Archer, Adrian",FR-1,Johns Hopkins,15:05.45,George Mason Ebanks Invitational,"Apr 7, 2023",NaN,5000 Meters,AARTFC Outdoor Performance List,Men
32,"Suflita, Paul",SR-4,Brockport St.,15:05.55,Geneseo Early Season Invitational,"Apr 2, 2023",NaN,5000 Meters,AARTFC Outdoor Performance List,Men
33,"Schindler, Hayden",JR-3,Stevenson,15:05.75,2023 Danny Curran Invitational,"Mar 30, 2023",NaN,5000 Meters,AARTFC Outdoor Performance List,Men
34,"Myers, Andrew",SO-2,Johns Hopkins,15:06.74,George Mason Ebanks Invitational,"Apr 7, 2023",NaN,5000 Meters,AARTFC Outdoor Performance List,Men
35,"Spergel, Zach",JR-3,Rochester,15:07.94,Duke Invitational,"Apr 6, 2023",NaN,5000 Meters,AARTFC Outdoor Performance List,Men
36,"Eissa, Hassan",SR-4,RIT,15:08.66,RIT Invitational,"Apr 8, 2023",NaN,5000 Meters,AARTFC Outdoor Performance List,Men
37,"Hall, William",SO-2,SUNY Geneseo,15:09.07,RIT Invitational,"Apr 8, 2023",NaN,5000 Meters,AARTFC Outdoor Performance List,Men
38,"Gaitanis, Nick",JR-3,Rochester,15:09.26,RIT Invitational,"Apr 8, 2023",NaN,5000 Meters,AARTFC Outdoor Performance List,Men
39,"Vayda, Christopher",SR-4,Springfield,15:09.80,Springfield College Classic,"Apr 8, 2023",NaN,5000 Meters,AARTFC Outdoor Performance List,Men
40,"Abushanab, Adam",JR-3,Rutgers-Newark,15:12.19,2023 TCNJ Invitational,"Apr 8, 2023",NaN,5000 Meters,AARTFC Outdoor Performance List,Men
41,"Bierman, Jonthomas",JR-3,Oneonta,15:15.00,2023 Jim Taylor Invite,"Mar 24, 2023",NaN,5000 Meters,AARTFC Outdoor Performance List,Men
42,"Santacoloma, Matt",SR-4,DeSales,15:15.53,Bison Outdoor Classic,"Apr 14, 2023",NaN,5000 Meters,AARTFC Outdoor Performance List,Men
43,"Chang, Kai",FR-1,Vassar,15:15.78,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,5000 Meters,AARTFC Outdoor Performance List,Men
44,"Rhinehart, Trey",SO-2,Misericordia,15:16.14,2023 Danny Curran Invitational,"Mar 30, 2023",NaN,5000 Meters,AARTFC Outdoor Performance List,Men
45,"Cassidy, Rowan",FR-1,Johns Hopkins,15:16.18,George Mason Ebanks Invitational,"Apr 7, 2023",NaN,5000 Meters,AARTFC Outdoor Performance List,Men
46,"Gowdy, George",SO-2,St. Lawrence,15:16.35,University of Vermont Quad TF Meet,"Apr 8, 2023",NaN,5000 Meters,AARTFC Outdoor Performance List,Men
47,"Lee, Thomas",SO-2,Marywood,15:16.62,2023 Danny Curran Invitational,"Mar 30, 2023",NaN,5000 Meters,AARTFC Outdoor Performance List,Men
48,"Ryder, Bryce",SO-2,Marywood,15:17.74,2023 Danny Curran Invitational,"Mar 30, 2023",NaN,5000 Meters,AARTFC Outdoor Performance List,Men
49,"Nowak, Zachary",SR-4,Carnegie Mellon,15:18.22,Westminster Invitational 2023,"Apr 8, 2023",NaN,5000 Meters,AARTFC Outdoor Performance List,Men
50,"Richardson, Matthew",JR-3,TCNJ,15:18.93,2023 TCNJ Invitational,"Apr 8, 2023",NaN,5000 Meters,AARTFC Outdoor Performance List,Men
51,"Srivastava, Shaurya",FR-1,NYU,15:19.65,2023 Colonial Relays,"Mar 30, 2023",NaN,5000 Meters,AARTFC Outdoor Performance List,Men
1,"Hirschkind, Rachel",JR-3,SUNY Geneseo,16:48.99,Bison Outdoor Classic,"Apr 14, 2023",NaN,5000 Meters,AARTFC Outdoor Performance List,Women
2,"Stephenson, Sara",JR-3,Johns Hopkins,16:57.33,Bison Outdoor Classic,"Apr 14, 2023",NaN,5000 Meters,AARTFC Outdoor Performance List,Women
3,"Richardson, Grace",SR-4,NYU,17:04.86,Larry Ellis Invitational 2023,"Apr 14, 2023",NaN,5000 Meters,AARTFC Outdoor Performance List,Women
4,"Kane, Vivian",FR-1,NYU,17:10.28,2023 Colonial Relays,"Mar 30, 2023",NaN,5000 Meters,AARTFC Outdoor Performance List,Women
5,"McCarey, Kathleen",JR-3,SUNY Geneseo,17:11.17,RIT Invitational,"Apr 8, 2023",NaN,5000 Meters,AARTFC Outdoor Performance List,Women
6,"Greene, Penelope",SO-2,SUNY Geneseo,17:11.61,Bison Outdoor Classic,"Apr 14, 2023",NaN,5000 Meters,AARTFC Outdoor Performance List,Women
7,"Hoffmann, Jessica",SR-4,Scranton,17:15.02,Bison Outdoor Classic,"Apr 14, 2023",NaN,5000 Meters,AARTFC Outdoor Performance List,Women
8,"Pardew, Isabelle",SR-4,Stevenson,17:15.59,Bison Outdoor Classic,"Apr 14, 2023",NaN,5000 Meters,AARTFC Outdoor Performance List,Women
9,"Ardner, Windsor",JR-3,SUNY Geneseo,17:21.78,Geneseo Early Season Invitational,"Apr 2, 2023",NaN,5000 Meters,AARTFC Outdoor Performance List,Women
10,"Eivers, Erin",JR-3,SUNY Geneseo,17:22.68,Geneseo Early Season Invitational,"Apr 2, 2023",NaN,5000 Meters,AARTFC Outdoor Performance List,Women
11,"Hogan, Marcie",JR-3,SUNY Geneseo,17:25.53,Geneseo Early Season Invitational,"Apr 2, 2023",NaN,5000 Meters,AARTFC Outdoor Performance List,Women
12,"Fowler-Conner, Lilly",SO-2,SUNY Geneseo,17:27.07,Bison Outdoor Classic,"Apr 14, 2023",NaN,5000 Meters,AARTFC Outdoor Performance List,Women
13,"McCarthy, Gabriella",SO-2,SUNY Geneseo,17:27.17,Bison Outdoor Classic,"Apr 14, 2023",NaN,5000 Meters,AARTFC Outdoor Performance List,Women
14,"Doody, Sierra",FR-1,SUNY Geneseo,17:32.26,Geneseo Early Season Invitational,"Apr 2, 2023",NaN,5000 Meters,AARTFC Outdoor Performance List,Women
15,"Roy, Triya",SO-2,Johns Hopkins,17:33.26,Bison Outdoor Classic,"Apr 14, 2023",NaN,5000 Meters,AARTFC Outdoor Performance List,Women
16,"Haley, Leah",SR-4,NYU,17:34.76,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,5000 Meters,AARTFC Outdoor Performance List,Women
17,"Devries, Sarah",JR-3,Misericordia,17:35.88,Bison Outdoor Classic,"Apr 14, 2023",NaN,5000 Meters,AARTFC Outdoor Performance List,Women
18,"Flower, Kerry",JR-3,Brockport St.,17:40.42,Geneseo Early Season Invitational,"Apr 2, 2023",NaN,5000 Meters,AARTFC Outdoor Performance List,Women
19,"Stockman, Augusta",SR-4,Vassar,17:41.30,Vassar April Invitational 2023,"Apr 7, 2023",NaN,5000 Meters,AARTFC Outdoor Performance List,Women
20,"Gladden, Stella",FR-1,NYU,17:49.85,2023 Colonial Relays,"Mar 30, 2023",NaN,5000 Meters,AARTFC Outdoor Performance List,Women
21,"Gott, Lucy",FR-1,NYU,17:51.53,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,5000 Meters,AARTFC Outdoor Performance List,Women
22,"Brotherton, Cooper",FR-1,Johns Hopkins,17:54.09,Bison Outdoor Classic,"Apr 14, 2023",NaN,5000 Meters,AARTFC Outdoor Performance List,Women
23,"Vogel, Katherine",SO-2,SUNY Geneseo,17:56.37,RIT Invitational,"Apr 8, 2023",NaN,5000 Meters,AARTFC Outdoor Performance List,Women
24,"Bunke, Lauren",JR-3,Lebanon Valley,17:57.73,2023 Danny Curran Invitational,"Mar 30, 2023",NaN,5000 Meters,AARTFC Outdoor Performance List,Women
25,"Conhoff, Rachel",JR-3,Ursinus,17:58.31,Ursinus College Outdoor Invitational,"Mar 25, 2023",NaN,5000 Meters,AARTFC Outdoor Performance List,Women
26,"Palumbo, Emma",SO-2,St. Lawrence,17:59.01,Saints Ice Broken Open,"Apr 1, 2023",NaN,5000 Meters,AARTFC Outdoor Performance List,Women
27,"Burrichter, Amanda",FR-1,Houghton,18:01.03,Geneseo Early Season Invitational,"Apr 2, 2023",NaN,5000 Meters,AARTFC Outdoor Performance List,Women
28,"Hoffman, Alyssa",SO-2,Carnegie Mellon,18:02.04,Westminster Invitational 2023,"Apr 8, 2023",NaN,5000 Meters,AARTFC Outdoor Performance List,Women
29,"O'Hehir, Caitlin",SR-4,Johns Hopkins,18:02.23,Bison Outdoor Classic,"Apr 14, 2023",NaN,5000 Meters,AARTFC Outdoor Performance List,Women
30,"Grossman, Kaitlyn",SO-2,SUNY Geneseo,18:03.64,RIT Invitational,"Apr 8, 2023",NaN,5000 Meters,AARTFC Outdoor Performance List,Women
31,"Gaston, Cera",JR-3,Alvernia,18:05.78,Bison Outdoor Classic,"Apr 14, 2023",NaN,5000 Meters,AARTFC Outdoor Performance List,Women
32,"Coolican, Haylei",JR-3,St. Lawrence,18:06.38,Saints Ice Broken Open,"Apr 1, 2023",NaN,5000 Meters,AARTFC Outdoor Performance List,Women
33,"Smith, Amelia",SR-4,DeSales,18:07.11,Dr. Jack M. Toms Alumni Invitational,"Mar 24, 2023",NaN,5000 Meters,AARTFC Outdoor Performance List,Women
34,"Turner, Sennett",JR-3,Rochester,18:08.65,RIT Invitational,"Apr 8, 2023",NaN,5000 Meters,AARTFC Outdoor Performance List,Women
35,"Chambers, Holly",JR-3,Ursinus,18:13.28,Ursinus College Outdoor Invitational,"Mar 25, 2023",NaN,5000 Meters,AARTFC Outdoor Performance List,Women
36,"Watson, Olivia",JR-3,St. Lawrence,18:13.62,Saints Ice Broken Open,"Apr 1, 2023",NaN,5000 Meters,AARTFC Outdoor Performance List,Women
37,"Gallagher, Grace",FR-1,Misericordia,18:14.00,Bison Outdoor Classic,"Apr 14, 2023",NaN,5000 Meters,AARTFC Outdoor Performance List,Women
38,"Hanning, Lilianna",JR-3,Nazareth,18:17.59,Bison Outdoor Classic,"Apr 14, 2023",NaN,5000 Meters,AARTFC Outdoor Performance List,Women
39,"Hopkins, Emily",FR-1,Scranton,18:18.03,2023 Jim Taylor Invite,"Mar 24, 2023",NaN,5000 Meters,AARTFC Outdoor Performance List,Women
40,"Pattington, Noni",SO-2,Vassar,18:18.69,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,5000 Meters,AARTFC Outdoor Performance List,Women
41,"McKenna, Lauryn",SO-2,Carnegie Mellon,18:20.40,Westminster Invitational 2023,"Apr 8, 2023",NaN,5000 Meters,AARTFC Outdoor Performance List,Women
42,"Sheehy, Katherine",JR-3,St. Lawrence,18:21.02,Bison Outdoor Classic,"Apr 14, 2023",NaN,5000 Meters,AARTFC Outdoor Performance List,Women
43,"Cooper, Janie",FR-1,NYU,18:23.93,2023 Colonial Relays,"Mar 30, 2023",NaN,5000 Meters,AARTFC Outdoor Performance List,Women
44,"Carr, Savanna",SR-4,PSU-Behrend,18:26.91,2023 Mount Union John Homon Open,"Apr 6, 2023",NaN,5000 Meters,AARTFC Outdoor Performance List,Women
45,"Brennan, Ann",FR-1,SUNY Geneseo,18:27.23,Geneseo Early Season Invitational,"Apr 2, 2023",NaN,5000 Meters,AARTFC Outdoor Performance List,Women
46,"Francoeur, Megan",JR-3,Oneonta,18:27.77,2023 Hamilton College Continental Invitational,"Apr 1, 2023",NaN,5000 Meters,AARTFC Outdoor Performance List,Women
47,"Cheng, Katherine",SO-2,NYU,18:28.62,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,5000 Meters,AARTFC Outdoor Performance List,Women
48,"Nola, Olivia",SO-2,PSU-Behrend,18:29.77,Dave Labor Invitational,"Mar 31, 2023",NaN,5000 Meters,AARTFC Outdoor Performance List,Women
49,"Bartholomew, Coyla",FR-1,Lebanon Valley,18:29.97,2023 Danny Curran Invitational,"Mar 30, 2023",NaN,5000 Meters,AARTFC Outdoor Performance List,Women
50,"Domaracki, Rachel",SO-2,Houghton,18:30.48,Bison Outdoor Classic,"Apr 14, 2023",NaN,5000 Meters,AARTFC Outdoor Performance List,Women
51,"Sekhar, Daniela",FR-1,NYU,18:35.25,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,5000 Meters,AARTFC Outdoor Performance List,Women
52,"Warmack, Anna",JR-3,Johns Hopkins,18:35.46,George Mason Ebanks Invitational,"Apr 7, 2023",NaN,5000 Meters,AARTFC Outdoor Performance List,Women
53,"Fitzgibbon, Melissa",SR-4,Elizabethtown,18:35.62,York College Twilight Meet,"Apr 5, 2023",NaN,5000 Meters,AARTFC Outdoor Performance List,Women
54,"Goode, Jessica",FR-1,Ithaca,18:36.84,Muhlenberg Outdoor Invitational,"Apr 1, 2023",NaN,5000 Meters,AARTFC Outdoor Performance List,Women
55,"Diaz, Isis",FR-1,Johns Hopkins,18:37.78,2023 Colonial Relays,"Mar 30, 2023",NaN,5000 Meters,AARTFC Outdoor Performance List,Women
56,"Tracey, Khalifah",JR-3,Cortland St.,18:38.75,Bison Outdoor Classic,"Apr 14, 2023",NaN,5000 Meters,AARTFC Outdoor Performance List,Women
57,"Jones, Katherine",SO-2,Misericordia,18:38.76,Bison Outdoor Classic,"Apr 14, 2023",NaN,5000 Meters,AARTFC Outdoor Performance List,Women
58,"Mueller-Hickler, Anika",FR-1,Vassar,18:38.98,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,5000 Meters,AARTFC Outdoor Performance List,Women
59,"Marin, Hannah",SR-4,NYU,18:40.15,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,5000 Meters,AARTFC Outdoor Performance List,Women
60,"Brennan, Lauren",SO-2,St. Vincent (Pa.),18:40.84,Grove City College Mini Invita,"Apr 5, 2023",NaN,5000 Meters,AARTFC Outdoor Performance List,Women
61,"Harris, Taylor",FR-1,Hamilton,18:41.52,27th Annual Monmouth University Track & Field Season Opener,"Mar 24, 2023",NaN,5000 Meters,AARTFC Outdoor Performance List,Women
62,"Flanagan, Greta",SO-2,SUNY Geneseo,18:42.05,RIT Invitational,"Apr 8, 2023",NaN,5000 Meters,AARTFC Outdoor Performance List,Women
63,"Martin, Adrienne",JR-3,Cortland St.,18:43.37,Bison Outdoor Classic,"Apr 14, 2023",NaN,5000 Meters,AARTFC Outdoor Performance List,Women
